method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m1_global_mix,0.41755196885834955,0.40878072298229423,0.4269014891021414,0.1347406688134281,0.844963274243284,0.03303661288373616,0.00667989699354424
m5b_smooth0.1,0.4207201808948803,0.412624018787105,0.42844083744563216,0.13591044008754632,0.8432080019819286,0.03541146907540095,0.00984810903007502
m5b_smooth0.3,0.4207599720026964,0.4132415889744976,0.42806426081927,0.13579129004406187,0.8430021807013496,0.03540760005710767,0.0098879001378912
ensemble3,0.42322255888218596,0.4145506919285393,0.4317008804490494,0.1369014583031828,0.8407082783814037,0.03544997169660962,0.012350487017380774
amgtp,0.4251307515874234,0.41574238533291646,0.4341936948387875,0.13732475903843364,0.8395665268273507,0.0369675969598278,0.01425867972261823
amgtp_global_q,0.4266390074856061,0.41767209748023676,0.43577791213154826,0.1379569145711684,0.8369420877407556,0.03566430197316066,0.015766935620800882
fixed_share,0.42669320648788167,0.4152145195449934,0.43784282081278686,0.13782658191001443,0.8388544879251334,0.039383682792837285,0.01582113462307652
amgtp_no_state,0.42676874679631355,0.417243459107691,0.436291067806093,0.1381127289057273,0.836306929127524,0.034786328753870444,0.015896674931508332
learn_alpha,0.4267992390641557,0.41539444414231375,0.437941368097949,0.13782689648718446,0.8392119494520347,0.0405316573485073,0.01592716719935046
amgtp_hidden16,0.42690286761938673,0.4159367281091337,0.43788750273776433,0.13798812065406893,0.8382208938147201,0.03654894158879823,0.016030795754581568
amgtp_fixed_beta_hi,0.43093374424065695,0.4215923427954158,0.4400105716722537,0.13977734946209633,0.832637272188502,0.03604885584334601,0.020061672375851675
amgtp_hidden8,0.4333521715211848,0.4228275636182117,0.44365323278812385,0.14076164651199907,0.8297067927625398,0.032990131103624455,0.022480099656379624
adamoe,0.4343733152753761,0.4242740884630301,0.4445556269687154,0.14079263926081084,0.8272454147647398,0.0327440282961403,0.023501243410570822
m2_context_gate,0.4354415972082913,0.4235908658759557,0.4468128841910353,0.1413911860410987,0.8304497848457699,0.03690465521206768,0.02456952534348613
uniform5,0.4354720728614853,0.4252703854123482,0.4456702551928077,0.14118005480080809,0.8262332323024955,0.03298286037476061,0.024600000996680155
amgtp_uniform_q,0.43547207286918654,0.42527038542175133,0.44567025538793814,0.14118005477560192,0.8262332323024955,0.032982859564352866,0.024600001004381394
expanding,0.4361755397210162,0.4212377854589882,0.44981906110795805,0.14109397382199096,0.830120190954132,0.038423416671047664,0.025303467856210866
validation_selected(h=expanding),0.4361755397210162,0.4212377854589882,0.44981906110795805,0.14109397382199096,0.830120190954132,0.038423416671047664,0.025303467856210866
diff_forgetting,0.44041289641157794,0.42609112961032963,0.45358853352245976,0.14237222306021904,0.828784775092811,0.043686716154181265,0.029540824546772777
m5b_smooth0,0.4413693041692425,0.4276685912977871,0.4553950179332872,0.14320111965693302,0.8248182150079821,0.041582978473067904,0.03049723230443737
amgtp_fixed_beta0,0.4413693041692425,0.4276685912977871,0.4553950179332872,0.14320111965693302,0.8248182150079821,0.041582978473067904,0.03049723230443737
han_arw,0.44421541635700207,0.4324621524017464,0.45643819912861683,0.14412203511994157,0.8226399571232541,0.038941521785416905,0.033343344492196815
m5b_smooth0.01,0.4492587386025866,0.4352569187016049,0.4630424985452375,0.14534676141709965,0.8199079163546297,0.045037100462221424,0.03838666673778138
m5b_smooth0.001,0.4645510656779358,0.4452415349267203,0.4854939148426092,0.15164296046559095,0.8013908266823405,0.04581309664059549,0.05367899381313064
rolling_3,0.47028687872275393,0.4576113287559316,0.48281665897390985,0.14999575339943674,0.8125754259532924,0.06405278494237616,0.05941480685794878
rolling_7,0.47830920169501373,0.45594671890364175,0.5012083767934769,0.15517178653829403,0.7920409553291173,0.058180373485791796,0.06743712983020848
decay_hl7,0.48772417847873084,0.4777449858745603,0.49701134341141157,0.15890020998604834,0.8125827219362075,0.09531349445392201,0.07685210661392552
rolling_14,0.506298830632523,0.4777587040383437,0.5324759884959909,0.16538143854015894,0.7599547170750228,0.05954522440000628,0.09542675876771782
decay_hl3,0.5172770332930157,0.5101127052354504,0.5239197020249944,0.17014999742544298,0.8080464014623433,0.12316655017639166,0.10640496142821042
decay_hl1,0.557553549895445,0.5525255395140966,0.5625604260342709,0.18591985924652202,0.798092319945883,0.1432875751958806,0.14668147803063988
rolling_1,0.6970461402943336,0.6846709153608805,0.7094622797681148,0.19646458372231312,0.7394381980055472,0.1480780948281755,0.2861740684295286
