day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10854277721169978
7,0.1080658282012044
8,0.10753325962067042
9,0.10686073057415783
10,0.10635712106868218
11,0.10551631209936936
12,0.10475347733522133
13,0.10377580636034645
14,0.10263407183327507
15,0.10179618698702063
16,0.10084798079018299
17,0.09963757952168967
18,0.09834358927411245
19,0.09719791273069239
20,0.09613683453155096
21,0.09506843466905508
22,0.09423913939529205
23,0.09332867176492797
24,0.09226071252153399
25,0.09105377921919403
26,0.09003664827786619
27,0.08886157553095067
28,0.0879031889905822
29,0.08679143475285536
30,0.085834347461621
31,0.08449900623214912
32,0.08330784673797689
33,0.08228355014083621
34,0.08090280319464467
35,0.07994172509294539
36,0.07889550026973573
37,0.07785237350640639
38,0.07676605422502827
39,0.07552439418932555
40,0.0745113875912061
41,0.07342499405867463
42,0.07236311611125709
43,0.07151061490673387
44,0.07033208247391283
45,0.06911972012431566
46,0.06793457595187294
47,0.06680755561908173
48,0.06596698161605966
49,0.06503982435581249
50,0.06396515086112851
51,0.0631580578191443
52,0.062237492968281634
53,0.06150817044438255
54,0.06046307551655309
55,0.05942335548501333
56,0.05864069859818436
57,0.05776404679464119
58,0.056939458142699934
59,0.055979021280634374
60,0.05518452590571151
61,0.054291660327741915
62,0.053454533652017
63,0.05250265472913568
64,0.05149844171419822
65,0.05068769676070578
66,0.04994475212511474
67,0.04907435072852214
68,0.04819928535585091
69,0.04735867370865019
70,0.046555542213905704
71,0.04586847541294808
72,0.04510475334645304
73,0.0443093228044561
74,0.04366899962207644
75,0.04298075469952597
76,0.04234757566660692
77,0.041575693446281634
78,0.0408548077776905
79,0.04011423814185332
80,0.03946434963181519
81,0.03878593563457297
82,0.038039119221885256
83,0.03745006150225664
84,0.03709082971928632
85,0.03639012140587183
86,0.03596892339331276
87,0.03533778185932651
88,0.03473972144210286
89,0.034157820203717916
90,0.03357728260387303
91,0.03308442510827151
92,0.032459906171469474
93,0.03195970261154043
94,0.031407417327403375
95,0.030893252657985988
96,0.0304534815487819
97,0.029963723826231456
98,0.029332225904606407
99,0.028868344063419923
100,0.028449375744655406
101,0.027994210978797018
102,0.027453111896368693
103,0.02699390986213416
104,0.026511225110638154
105,0.026264404723196078
106,0.02584496733046815
107,0.025444503123410303
108,0.02504820187319926
109,0.02469584265336138
110,0.024313748952092793
111,0.024023439150996598
112,0.023751962172357137
113,0.02332686616079558
114,0.022970971533606763
115,0.02258471779069418
116,0.022295929182741907
117,0.0220235919075928
118,0.021641419943348554
119,0.02131092613756549
