method,day,gate_move_l1,pi_expanding,pi_rolling_1,pi_rolling_3,pi_rolling_7,pi_rolling_14,h_eff,pi_m2,pi_m5b,pi_m5b_hs
adamoe,4,,0.2,0.2,0.2,0.2,0.2,17.0,,,
adamoe,5,0.009781393352228218,0.2013838732071339,0.19510930332388543,0.20073907705471195,0.2013838732071339,0.2013838732071339,17.109420264265868,,,
adamoe,6,0.009690939128111392,0.20299902972848582,0.19187479353919837,0.19912811727534335,0.20299902972848582,0.20299902972848582,17.23218055337258,,,
adamoe,7,0.007789352639340247,0.20373990906031647,0.19354683186337662,0.1952334409556733,0.20373990906031647,0.20373990906031647,17.28217978861603,,,
adamoe,8,0.022237546288596977,0.2000336513455503,0.20239476282668833,0.19750428313666002,0.2000336513455503,0.2000336513455503,16.997633371226243,,,
adamoe,9,0.032398899508896406,0.19510428470126137,0.21022163053760884,0.20587686518018805,0.19369293487968026,0.19510428470126137,16.621419838129277,,,
adamoe,10,0.01544989221495044,0.19230828394783056,0.21036325564003064,0.21346018618524165,0.19155999027906684,0.19230828394783056,16.422476758288685,,,
adamoe,11,0.026024646778359,0.19647980743126364,0.20088872639929428,0.20992239203679847,0.19622926670138013,0.19647980743126364,16.74376651933286,,,
adamoe,12,0.03369908746095773,0.2036017763086497,0.1943940082185056,0.19956756648710794,0.19883487267708655,0.2036017763086497,17.25147226325951,,,
adamoe,13,0.0227757396360157,0.20904072139710317,0.19490398785960672,0.19239165639907724,0.1946229129471096,0.20904072139710317,17.603452731072238,,,
adamoe,14,0.012061853476145523,0.20861461024072905,0.19924957705624818,0.19407699394050826,0.18944420852178478,0.20861461024072905,17.545071176344216,,,
adamoe,15,0.016102032897060914,0.2059010327402738,0.20116139425251678,0.20021619319277023,0.18682034707416495,0.2059010327402738,17.346228826130243,,,
adamoe,16,0.013266905729811623,0.20313142850648108,0.19999565299571292,0.20400547676489453,0.18966451636694637,0.20320292536596446,17.172390363371388,,,
adamoe,17,0.021919694506282894,0.2052455364660049,0.19219637696771308,0.2008449055397532,0.1967075584812842,0.20500562254524451,17.356494906549678,,,
adamoe,18,0.021353675256181953,0.20949512493245268,0.18873383509439667,0.19363060978497854,0.19836572979669712,0.20977470039147472,17.66473907445402,,,
adamoe,19,0.01673245357454828,0.20817284215143445,0.19580217937810396,0.1917623784750339,0.19319001710038602,0.21107258289504177,17.56880612412256,,,
adamoe,20,0.02502446180515011,0.2031757552974418,0.20210803972859503,0.19796874902711786,0.18794371291620168,0.20880374303064367,17.22541799749888,,,
adamoe,21,0.01471971796632554,0.19916165280294457,0.20374043628131722,0.20369621145755856,0.18765742014316628,0.20574427931501366,16.958550090243023,,,
adamoe,22,0.012740790663515938,0.199959646441784,0.1989578798126376,0.2039684334071457,0.19295759988649774,0.20415644045193537,17.017335332073696,,,
adamoe,23,0.029245914292124725,0.20681540016483957,0.19238461695961734,0.19591873911410354,0.19813899493045534,0.2067422488309845,17.470429292339272,,,
adamoe,24,0.017126401057601576,0.2119210231233023,0.19403343582982072,0.19027683764826353,0.1952176958674947,0.20855100753111933,17.766363312680884,,,
adamoe,25,0.014432298425807594,0.2110859971307979,0.19984143340829683,0.191684989282691,0.18968463158859405,0.20770294858962038,17.675689930479088,,,
adamoe,26,0.018542477310025424,0.2070601681913175,0.20105169778711796,0.19974596355888252,0.18657243144563662,0.20556973901704542,17.40788304630091,,,
adamoe,27,0.01354064038196795,0.20402284482091732,0.19945620683762852,0.2031872383562912,0.18990147683921216,0.20343223314595132,17.227750213079343,,,
adamoe,28,0.016193577215829952,0.20528675477242622,0.193652279281887,0.20089437730411752,0.19589286220004484,0.20427372644152447,17.34462290312147,,,
adamoe,29,0.024449888366506245,0.2112163622721974,0.18934704067348773,0.19297467172926377,0.1980546173067655,0.2084073080182859,17.745337425596485,,,
adamoe,30,0.014339551892268876,0.2107480671665349,0.19526782473779664,0.19125864761188754,0.19306916058366977,0.20965629990011142,17.7006001202528,,,
adamoe,31,0.026512730253233585,0.20592369375935848,0.2023037608898695,0.19747907658643155,0.18707604512072437,0.20721742364361653,17.360738863066373,,,
adamoe,32,0.01706805284956281,0.20071925627892856,0.2031128616398205,0.20447017858364808,0.18780986879833794,0.20388783469926475,17.02877754150455,,,
adamoe,33,0.01582582771799207,0.20266530738030225,0.19568824270366708,0.2039818836608055,0.19353523007116208,0.20412933618406298,17.180109653579233,,,
adamoe,34,0.02360603519927118,0.20813045668146957,0.19075830815477285,0.1971088006100643,0.19823438751614308,0.20576804703755042,17.538305482011847,,,
adamoe,35,0.0183689409013241,0.21411445937974666,0.19166226370366551,0.19101485601196003,0.19514386166358516,0.20806455924104256,17.890485255544036,,,
adamoe,36,0.01985087338049632,0.2120485058617232,0.1989922610526473,0.19361029535322627,0.18868217862376485,0.20666675910863805,17.716843376703004,,,
adamoe,37,0.016886743146651617,0.20777823387864847,0.2003252696432375,0.20072065833596198,0.18658935023729695,0.20458648790485495,17.43951755969908,,,
adamoe,38,0.013338419982225208,0.2039470670067413,0.1993561267492998,0.20441188176573938,0.18956733679863233,0.20271758767958736,17.214433377555647,,,
adamoe,39,0.018414809794422865,0.20579999912694177,0.19309850626567282,0.20146209735215492,0.1956767308293929,0.20396266642583774,17.370699191706123,,,
adamoe,40,0.022371166263156383,0.2116884338144025,0.18961324320044837,0.19376177728580102,0.1971880664283479,0.20774847927100004,17.760999778714435,,,
adamoe,41,0.016438343511255726,0.21224070970814146,0.1962779954759512,0.19123023534966496,0.19150043660885605,0.20875062285738605,17.76742306027883,,,
adamoe,42,0.020159158353984685,0.20764031069184813,0.20051543743662953,0.1970723725659791,0.18741111044022501,0.20736076886531818,17.465079733841485,,,
