day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
7,-0.0002836903096417598,0.3754754083840445,0.37465391911249374,0.374370228802852,1.3453365971611952,False
8,-0.00024925252248519936,0.38571911276912385,0.3853938230519826,0.3851445705294974,1.7662477765227766,False
9,-0.00019326901680255526,0.40735634862487413,0.40714814000751737,0.4069548709907148,1.9282469633396098,False
