day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
7,0.00024199360970461603,0.3739704267042526,0.3734669180143843,0.3737089116240889,0.5193854354968417,False
8,9.167067236953708e-05,0.3857213850182088,0.38554308586100605,0.3856347565333756,0.48586031584379,False
9,0.0002306649975414854,0.40748410952011727,0.406972417862007,0.4072030828595485,0.5492109478717021,False
