day,l_uncal,l_oracle,b_star,improvement,rel_improvement
5,0.4248415418259659,0.42478395263407764,0.029199710407943138,5.758919188825207e-05,0.00013555452143576669
6,0.41783287053866514,0.41749060405892735,-0.07122938631983565,0.000342266479737785,0.000819146850022927
