day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
7,0.0003253697306268011,0.37597637648525367,0.3753609010140385,0.3756862707446653,0.4713522376701505,False
8,3.2894693214047255e-05,0.3841361877255612,0.3840807590955143,0.38411365378872836,,True
9,0.0003110986118081138,0.4070653743876391,0.4064677837453603,0.4067788823571684,0.47941184182237884,False
