day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10857814211533273
7,0.10879116050059827
8,0.10935170642059559
9,0.110315505471622
10,0.1109835585215828
11,0.11115074965556436
12,0.11087740174941195
13,0.11043067614375211
14,0.1100143194653903
15,0.10998461176065406
16,0.1101636574988732
17,0.11106750459223072
18,0.1115184532150319
19,0.1110209767608313
20,0.10983835966620444
21,0.10861648882967972
22,0.10808032806998623
23,0.10837346976285214
24,0.10952472479439687
25,0.11094175585981556
26,0.11032322969139892
27,0.1092797236993974
28,0.1072891259286444
29,0.10656065017259822
30,0.10599369696451542
31,0.10649466742610435
32,0.10714960624321565
33,0.10749832506033989
34,0.10589263233993566
35,0.10419061045025196
36,0.10230287705854052
37,0.10209363606458252
38,0.10325395180801329
39,0.10486762199604413
40,0.10575677031883592
41,0.1042296579028146
42,0.10258264177631382
43,0.10018319760633372
44,0.09970827913769942
45,0.10006157920796581
46,0.1010224789547193
47,0.10100415157733335
48,0.1003687352701456
49,0.09805385163115891
50,0.09629306062004085
51,0.09609540448707508
52,0.09690231964917626
53,0.09848583639085122
54,0.09900294920481592
55,0.09751762212450919
56,0.09504803023990163
57,0.09256750428492143
58,0.09182233653309987
59,0.09303219117297805
60,0.09347048477552372
61,0.0934627763801386
62,0.09175708966319412
63,0.08965838040106511
64,0.08804170103435704
65,0.08723530268798377
66,0.08832761944084985
67,0.0893817092779224
68,0.08952428996634869
69,0.08776656829650657
70,0.08566205766478617
71,0.0836728327111822
72,0.08294975011899389
73,0.08328310834853112
74,0.08407654549977747
75,0.08419399520204755
76,0.08300912826769452
77,0.08154012233175345
78,0.07979046811261166
79,0.0796901656835454
80,0.08036528952992371
81,0.08210873115442267
82,0.08236103729965048
83,0.08136379670980459
84,0.07955973984281302
85,0.07754725512877654
86,0.07649858053864571
87,0.07689718785991825
88,0.07766395486713812
89,0.07794621072766371
90,0.0767389053331626
91,0.07512932532125473
92,0.07372923517164091
93,0.07312219324526131
94,0.07428019104148298
95,0.07528858137085248
96,0.07526330161345408
97,0.07359099172215207
98,0.07194280329210917
99,0.07046833125395156
100,0.06960121054004073
101,0.06975324446935907
102,0.07048561148759795
103,0.07076871000852236
104,0.06975366115521411
105,0.06821515354289928
106,0.0668992002342085
107,0.0666240385415991
108,0.06696332674900182
109,0.06760787061264877
110,0.06798216312504528
111,0.066864291564474
112,0.06498266009081584
113,0.06378357034723005
114,0.0631768304621985
115,0.06383190235762515
116,0.06453069407931612
117,0.06454133347842993
118,0.06387739786103895
119,0.06239000726182785
