day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.21735921502113342,0.013714877888560295,0.21874156594276428,0.21609339118003845
6,0.42639926075935364,0.018570054322481155,0.4229777753353119,0.42988988757133484
7,0.785224437713623,0.03619461879134178,0.7775281071662903,0.7928189635276794
8,0.8963907957077026,0.025394003838300705,0.8896405100822449,0.9029371738433838
9,0.7854257822036743,0.029109135270118713,0.7752998471260071,0.7957423329353333
10,0.35085126757621765,0.016453521326184273,0.34280744194984436,0.35861068964004517
11,0.2877552807331085,0.019492844119668007,0.2796591520309448,0.2954206168651581
12,0.5030404329299927,0.019638579338788986,0.4894551932811737,0.5163565874099731
13,0.6426295042037964,0.02592048980295658,0.6279094219207764,0.6571546792984009
14,0.49929288029670715,0.019610896706581116,0.48591017723083496,0.5130739808082581
15,0.27201786637306213,0.017499936744570732,0.2656334638595581,0.27843642234802246
16,0.13766814768314362,0.01803891360759735,0.13551129400730133,0.13983656466007233
17,0.10284187644720078,0.016605915501713753,0.10155094414949417,0.1040988340973854
18,0.10084303468465805,0.01619340479373932,0.10009273141622543,0.10163763165473938
19,0.10576952248811722,0.015733305364847183,0.10583712160587311,0.10570476204156876
20,0.11266104876995087,0.014853628352284431,0.11324755847454071,0.1120753288269043
21,0.13507916033267975,0.014418148435652256,0.13590751588344574,0.13424748182296753
22,0.17589464783668518,0.014340359717607498,0.17758402228355408,0.17422540485858917
23,0.23073066771030426,0.012455903925001621,0.23227562010288239,0.22909888625144958
24,0.2921130061149597,0.010113393887877464,0.2935526967048645,0.2906363904476166
25,0.3304893672466278,0.008186448365449905,0.33203044533729553,0.3289544880390167
26,0.5927321314811707,0.027074463665485382,0.5898130536079407,0.5957542061805725
27,0.812654972076416,0.03231179714202881,0.8096460700035095,0.8155151009559631
28,0.878608226776123,0.027508864179253578,0.8747209310531616,0.8822985887527466
29,0.8926618099212646,0.026135001331567764,0.8890969157218933,0.8963082432746887
30,0.9009301662445068,0.02518629841506481,0.8956998586654663,0.9059154391288757
31,0.9046484231948853,0.02409839816391468,0.9006330966949463,0.9085684418678284
32,0.9200023412704468,0.020427599549293518,0.916804850101471,0.923107385635376
33,0.9321873188018799,0.01708488166332245,0.929161548614502,0.9353617429733276
34,0.9321793913841248,0.016077976673841476,0.929652750492096,0.9346958994865417
35,0.9253736138343811,0.015846939757466316,0.9223077893257141,0.9283548593521118
36,0.913583517074585,0.01586487889289856,0.9103456735610962,0.9167954921722412
37,0.8963688015937805,0.0168553926050663,0.8924232125282288,0.900129497051239
38,0.8779138326644897,0.01656782440841198,0.8735886812210083,0.8819871544837952
