method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
expanding,0.3248454138417515,0.3219654279232331,0.3275518102241355,0.10052104859576626,0.9252994917697137,0.054618442437863124,0.0
validation_selected(h=expanding),0.3248454138417515,0.3219654279232331,0.3275518102241355,0.10052104859576626,0.9252994917697137,0.054618442437863124,0.0
m1_global_mix,0.3248454138417515,0.3219654279232331,0.3275518102241355,0.10052104859576626,0.9252994917697137,0.054618442437863124,0.0
han_arw,0.3248454138417515,0.3219654279232331,0.3275518102241355,0.10052104859576626,0.9252994917697137,0.054618442437863124,0.0
m5b_smooth0.01,0.32581009765757585,0.322952535897139,0.3285095966802527,0.10081582235055567,0.9250233099135613,0.05566659583345763,0.0009646838158243123
m2_context_gate,0.32587942000659703,0.3229795682140254,0.32866120254693165,0.10087885152948864,0.9249140863382551,0.05488554947575798,0.0010340061648455262
m5b_smooth0.001,0.32596866010204434,0.323103334663395,0.32867937182041773,0.1008814588188165,0.924923409327374,0.05540289451780934,0.0011232462602929095
m5b_smooth0,0.32600440224221544,0.3231167189931578,0.32874406332855755,0.10089499236422678,0.9248937427536538,0.055584409808848476,0.001158988400463953
amgtp_fixed_beta0,0.32600440224221544,0.3231167189931578,0.32874406332855755,0.10089499236422678,0.9248937427536538,0.055584409808848476,0.001158988400463953
ensemble3,0.3260130221982215,0.32311210216027386,0.32876489457722846,0.1009053214648242,0.924881860295263,0.05527924352745594,0.0011676083564700528
m5b_smooth0.1,0.32656007156926103,0.32367698575091863,0.3293273558024549,0.10110252476469599,0.9244173042692522,0.05502888892992836,0.0017146577275095403
learn_alpha,0.3269060265579881,0.32405658287599576,0.32967637924672205,0.10125469983275583,0.9242184766854167,0.05464673244341169,0.0020606127162366636
amgtp,0.3270938938676687,0.32422366295611893,0.3298264841969919,0.10126173801688475,0.9244260063581029,0.05562661635381494,0.0022484800259171306
amgtp_no_state,0.32717884349214627,0.3242857018925982,0.3299247925958889,0.1012896356222562,0.9243814086955596,0.05549412985876999,0.0023334296503947486
amgtp_hidden16,0.32724975587548216,0.32436454365374395,0.3300020129380761,0.10131318677180047,0.9243448102842483,0.055540385641230865,0.0024043420337307143
amgtp_hidden8,0.32724976185039933,0.3243645512256306,0.330002017382841,0.10131318921345266,0.9243448098875509,0.05554039636163874,0.0024043480086477892
amgtp_global_q,0.3277218954514174,0.32481025716845546,0.3304888196877765,0.1014776437953747,0.9240542333243248,0.055550793430383105,0.0028764816096659373
amgtp_fixed_beta_hi,0.3289127908350624,0.32598215819858073,0.33169216024392983,0.10191974271440098,0.9233713095803818,0.05558008532933489,0.00406737699331088
m5b_smooth0.3,0.3298673277537911,0.3268264077820704,0.3327680517944453,0.10249954177221804,0.9213663920989404,0.05137239894520992,0.005021913912039561
fixed_share,0.3299758393713487,0.32704515081897617,0.3327529469772439,0.10248588872515631,0.92185461991171,0.05314608262056393,0.005130425529597189
rolling_14,0.33590990083033656,0.33282452046188277,0.33883826267658396,0.1052882551380542,0.9145201739376018,0.039254199856025435,0.011064486988585118
diff_forgetting,0.33630527212258055,0.3336659900057066,0.33884942200110096,0.10356731339868729,0.9249881882489158,0.07088722950310578,0.011459858280829047
rolling_7,0.3510829558276156,0.3479647834985083,0.35432123410564387,0.11130870939134409,0.9018206738409413,0.024923968386609912,0.026237541985864102
adamoe,0.3521035747475121,0.34897203690675105,0.3552615713402902,0.11125971812946983,0.9049956787244694,0.04056427553383877,0.0272581609057606
amgtp_uniform_q,0.3542243262080424,0.35104668115059756,0.3574406507946248,0.11213384730549691,0.9032481433598979,0.03953748895498164,0.02937891236629089
uniform5,0.3542243286167595,0.35104668364477704,0.35744065312735823,0.11213384814384914,0.9032481433598979,0.039537492160962626,0.02937891477500804
rolling_3,0.40510605302612973,0.4003109656911704,0.4098672870531054,0.13014092851881284,0.8666542678552205,0.03544739260901721,0.08026063918437824
decay_hl7,0.436015023931133,0.43281588745971356,0.4391996687029604,0.13733670278070534,0.9145155708201791,0.1593947802250849,0.11116961008938146
decay_hl3,0.4988603738571073,0.49561425317258123,0.5021152877448972,0.16225561685569223,0.8962567846703043,0.186105681357276,0.17401496001535588
decay_hl1,0.5670990882573826,0.5646208904133336,0.5695462658084012,0.1903387603397989,0.8445091259842668,0.1922297427828448,0.24225367441563114
rolling_1,0.6560289615380114,0.6468652679781837,0.6651159851625962,0.19025471473864877,0.7670286228793093,0.13560260043387362,0.33118354769625985
