day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
7,0.003450455462564783,0.3782865726103585,0.37549418832181164,0.3789446437843764,-0.23566640763489305,False
8,0.00017838652550700163,0.3859153037028555,0.3858120657740913,0.3859904522995983,-0.7279165481363569,False
9,0.00042711233324116415,0.40733868154811165,0.4073385993991791,0.40776571173242027,,True
