method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.3,0.4379606962279028,0.41950576861525424,0.4593660475200802,0.141936617113176,0.8403576499756511,0.053318572450548156,0.027099894507604548
m1_global_mix,0.4395360109610507,0.4134350431854941,0.4699416518289026,0.1424860125507151,0.8363038622610156,0.04882456445148659,0.028675209240752526
m5b_smooth0.1,0.44137486707507534,0.42257144383043616,0.4635555638704587,0.143059657454849,0.8381297112257213,0.053875649278910344,0.030514065354777076
learn_alpha,0.4433146208614184,0.4168992570538772,0.4745081457081515,0.14376607747270512,0.8334263121122966,0.053870738006746875,0.03245381914112013
ensemble3,0.44391362257379247,0.4179126483086087,0.47656178878819255,0.14335310314568794,0.8371192498842129,0.05763144836914798,0.03305282085349425
adamoe,0.44405355960858556,0.4186848940013531,0.47462196860138073,0.14423725145340105,0.8308875168806275,0.04616385192736523,0.0331927578882874
amgtp_hidden16,0.4445584892353817,0.4212319020995078,0.47289256303081384,0.14400463439648636,0.8352139086105894,0.05548027274360266,0.03369768751508348
amgtp_hidden8,0.445143855453139,0.42068872136240326,0.47510050381299207,0.1442225233211004,0.8340495716585637,0.05444012097582611,0.0342830537328409
amgtp_fixed_beta_hi,0.44525222943425774,0.4199939695052619,0.4758393329436885,0.1450048842958272,0.8295859083249185,0.04623427071314278,0.03439142771395956
uniform5,0.44527360180141295,0.4198932138808281,0.47582279588889714,0.14471748772296603,0.8296947132225163,0.045897289917226254,0.0344128000811148
amgtp_uniform_q,0.4452736018338276,0.41989321295147075,0.4758227967582446,0.1447174876429919,0.8296947132225163,0.045897288709823694,0.03441280011352936
amgtp_no_state,0.44651854746286035,0.4162661753305942,0.4849784752237584,0.14444504714889778,0.8327959619619075,0.053628855593524184,0.03565774574256216
fixed_share,0.4465753211783575,0.42219112237418616,0.47473628762692993,0.14505797305998902,0.8310100547731568,0.05427453821637778,0.03571451945805931
han_arw,0.4474975256551398,0.41199910630448805,0.49168306005222245,0.14347907646607738,0.8337040785089598,0.05224960838771052,0.03663672393484155
amgtp_global_q,0.44826094771590286,0.41294397848110415,0.49202810948344095,0.14461167378879214,0.8305478495963539,0.05702643673554155,0.037400145995604706
amgtp,0.45085441677805393,0.42790924282059745,0.4800513358891023,0.14639438756061313,0.8286948948569675,0.05156972223920129,0.039993615057755616
m5b_smooth0.01,0.4525699272191418,0.42854304843270036,0.4836984611143554,0.1467303296730066,0.8283494930726818,0.052764692336809305,0.041709125498843584
m5b_smooth0,0.45497760480760274,0.42992670155417173,0.48670527966231175,0.14763239315172602,0.8258765750463505,0.05310209642310969,0.044116803087304556
amgtp_fixed_beta0,0.45497760480760274,0.42992670155417173,0.48670527966231175,0.14763239315172602,0.8258765750463505,0.05310209642310969,0.044116803087304556
m5b_smooth0.001,0.4553179350522517,0.43003432923593654,0.48748728523539875,0.14775308337017584,0.8255146664094513,0.053325731510234634,0.04445713333195347
m2_context_gate,0.4559257107121377,0.432893979017833,0.48461457816200393,0.1483923168275798,0.8234926523043131,0.05071375817074641,0.045064908991839486
expanding,0.4578866811661497,0.4409562994873998,0.4769978685323837,0.14919082117790747,0.8210315556480154,0.04905962626744362,0.04702587944585142
diff_forgetting,0.4609847991286005,0.4456414593905237,0.478140760664411,0.15014625531798115,0.8235017085442278,0.05457732906520843,0.05012399740830225
rolling_7,0.4750960233288622,0.4277630335781515,0.5305559947128644,0.15337816232990553,0.8070413575960647,0.053952718932617875,0.06423522160856396
rolling_3,0.48573297174000474,0.44197935302593233,0.5399874210650285,0.15465750854171118,0.8119749623285795,0.06378816980992602,0.07487217001970652
decay_hl7,0.4997786277116837,0.48571493957699585,0.5149614287775596,0.1638600867430663,0.8136337759338034,0.10342162498613965,0.08891782599138551
validation_selected(h=rolling_14),0.509606697740791,0.4687182093199044,0.5593275728332058,0.16577959581215646,0.7767921694597555,0.06428589537619442,0.0987458960204928
rolling_14,0.509606697740791,0.4687182093199044,0.5593275728332058,0.16577959581215646,0.7767921694597555,0.06428589537619442,0.0987458960204928
decay_hl3,0.5288246629276231,0.517520801798958,0.5413939261386649,0.1751546246660478,0.8154383668765263,0.13589275076141114,0.11796386120732497
decay_hl1,0.5719627318831355,0.5650138472432634,0.5794294206539645,0.19255015975071507,0.8000366977633948,0.145312951657511,0.16110193016283733
rolling_1,0.7243677139003204,0.6836064156860262,0.7808840227831313,0.20434464896782942,0.7384732708709474,0.15353847152144995,0.31350691218002225
