day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10856915889695036
7,0.10836937856031387
8,0.10798243493591933
9,0.10742589269705721
10,0.10664420560695484
11,0.10574522355097282
12,0.10495346813909509
13,0.10411057166723678
14,0.10310022578450077
15,0.1021541530085453
16,0.101061791209288
17,0.0999573578205388
18,0.09880567266176936
19,0.09802677295529794
20,0.09728898568603875
21,0.0963181693759305
22,0.0949796113134506
23,0.09390654954463731
24,0.09302152723205633
25,0.09226406242256989
26,0.0913466672770116
27,0.0905537342242376
28,0.08957264315386072
29,0.0883938403404756
30,0.08696292228333254
31,0.08597181515671651
32,0.08464029719990179
33,0.0834294057786373
34,0.08259021864019721
35,0.08150085636261546
36,0.08034098481252676
37,0.07931438116460778
38,0.07811353187122819
39,0.07718860083822687
40,0.07610495708910192
41,0.07554609614372812
42,0.07956206403082713
43,0.08443920210519855
44,0.08948209150658039
45,0.09307191093823852
46,0.09513483883483397
47,0.09576001662406947
48,0.09602808799012567
49,0.09567221446631743
50,0.09550278512867635
51,0.09542455448098823
52,0.09494630350582962
53,0.09422986089013437
54,0.09371111046821436
55,0.09277702608689373
56,0.09225421227870216
57,0.09159692316234329
58,0.090797950013173
59,0.09019264326672084
60,0.08991005532552153
61,0.08931105257367274
62,0.08825616904929617
63,0.08771023159114993
64,0.08722110489160946
65,0.08642662268217662
66,0.08639882919931079
67,0.08601590871613198
68,0.0855046563248358
69,0.08519682067694337
70,0.08467037946501454
71,0.08412326535000048
72,0.0839418371907526
73,0.08378771122728378
74,0.08328389841463557
75,0.08266260402278422
76,0.08214121867024402
77,0.08181777384073761
78,0.08168646307047094
79,0.08132785257856706
80,0.08109264470052466
81,0.0800625046964653
82,0.08159094030093057
83,0.08407982217871361
84,0.08650724852514706
85,0.08824491928377828
86,0.08934417202984808
87,0.08952726860978127
88,0.08972400372791395
89,0.08982501048471218
90,0.08893312174802775
91,0.08825651331622641
92,0.08725907108503662
93,0.08645091553728346
94,0.08574738408911156
95,0.08487448030707309
96,0.08373366482387204
97,0.08251531526075859
98,0.08156859706953323
99,0.08064293507493024
100,0.07976345248254066
101,0.07927571651652722
102,0.07829811190335034
103,0.07777821342185239
104,0.07676834381784495
105,0.07570729898282486
106,0.075148863272195
107,0.07464179703004956
108,0.07390876023534663
109,0.07320420503728477
110,0.07248748601711417
111,0.07180980931944621
112,0.07102917689366416
113,0.07063842423619227
114,0.07010499291978539
115,0.06938435464652791
116,0.06859296355428249
117,0.06814548603466643
118,0.06743040514708214
119,0.0664523216888732
