day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.26789745688438416,0.017792724072933197,0.26372066140174866,0.2717324197292328
6,0.4931226074695587,0.04869059845805168,0.4820915758609772,0.5041389465332031
7,0.7882465720176697,0.04509938880801201,0.7754127383232117,0.8002683520317078
8,0.8907326459884644,0.026303935796022415,0.8813098073005676,0.899642288684845
9,0.8045120239257812,0.029427478089928627,0.7917554378509521,0.8171334862709045
10,0.48032209277153015,0.02295355126261711,0.4665174186229706,0.4941084086894989
11,0.4525429606437683,0.022505134344100952,0.4369451403617859,0.46814078092575073
12,0.67689448595047,0.026337431743741035,0.6591469645500183,0.694736897945404
13,0.7217124700546265,0.027377068996429443,0.7050522565841675,0.7385289669036865
14,0.46400386095046997,0.023915613070130348,0.4481191635131836,0.48040515184402466
15,0.14423204958438873,0.020527489483356476,0.14045952260494232,0.1477658897638321
16,0.057132042944431305,0.013207427226006985,0.0569327287375927,0.05732586607336998
17,0.03911523520946503,0.011013993062078953,0.03951416164636612,0.038709331303834915
18,0.03470536321401596,0.009662394411861897,0.035025980323553085,0.03437475487589836
19,0.04131133854389191,0.011022684164345264,0.04228172078728676,0.040402352809906006
20,0.04825384542346001,0.01114486251026392,0.049310531467199326,0.047191519290208817
21,0.07731757313013077,0.014169080182909966,0.07944443821907043,0.07533059269189835
22,0.12747985124588013,0.016439637169241905,0.130853533744812,0.1241508424282074
23,0.2127714306116104,0.015734026208519936,0.21657492220401764,0.2088599056005478
24,0.29417166113853455,0.011910849250853062,0.29849547147750854,0.28965333104133606
25,0.44573405385017395,0.012867270037531853,0.44835856556892395,0.4430990219116211
26,0.8400331735610962,0.028131121769547462,0.8371579647064209,0.8429121971130371
27,0.9754413962364197,0.00885070487856865,0.9740939736366272,0.9768198132514954
28,0.9929699897766113,0.003348515834659338,0.9921854138374329,0.9937682747840881
29,0.9958504438400269,0.002311925869435072,0.9952969551086426,0.996387243270874
30,0.9961303472518921,0.0020680436864495277,0.9955728054046631,0.9966869950294495
31,0.9958388805389404,0.0021103520411998034,0.9953672289848328,0.9963034987449646
32,0.9928697943687439,0.0031632347963750362,0.9920968413352966,0.9936005473136902
33,0.9870976805686951,0.004719893913716078,0.9860040545463562,0.9881637692451477
34,0.9735074639320374,0.007647000718861818,0.9711617231369019,0.9759785532951355
35,0.9465702176094055,0.010991886258125305,0.9422189593315125,0.9506790041923523
36,0.9070510864257812,0.013303305022418499,0.9006296396255493,0.9132125377655029
37,0.8421061038970947,0.014873421750962734,0.8341201543807983,0.8501350283622742
38,0.7682042717933655,0.015040055848658085,0.7593427896499634,0.7775512933731079
39,0.7184637784957886,0.01349585223942995,0.7103867530822754,0.7267259955406189
40,0.7618709206581116,0.010888423770666122,0.7551572918891907,0.7689242959022522
41,0.8380668759346008,0.01271564420312643,0.8325693011283875,0.8436234593391418
42,0.8705797791481018,0.013605001382529736,0.8654033541679382,0.875714898109436
43,0.8324288129806519,0.014850928448140621,0.8269854187965393,0.8380641341209412
44,0.7428694367408752,0.014108115807175636,0.7366690635681152,0.7488425970077515
45,0.6789286136627197,0.013462883420288563,0.6734614372253418,0.6844544410705566
46,0.681724488735199,0.015697184950113297,0.6782571077346802,0.6852057576179504
47,0.690779447555542,0.01847141422331333,0.6898036003112793,0.6917789578437805
48,0.6464260220527649,0.016992203891277313,0.6481475234031677,0.6446414589881897
