method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
amgtp,0.46948461009123366,0.44064076193931345,0.5033974673128604,0.15343439116395513,0.8251465074511568,0.06804208458618714,0.056960122085981175
m5b_smooth0.3,0.47050658831387493,0.4531396143458042,0.4920496309706713,0.15383471886199232,0.8284559626502276,0.06279300666175197,0.057982100308622324
learn_alpha,0.47109430176849504,0.4338507001118522,0.5153297867087911,0.15359065659742654,0.8238535033706733,0.06812970198650309,0.0585698137632425
adamoe,0.47170488354415346,0.44080281659141085,0.5083483822131512,0.15425089817714088,0.8217107578473044,0.062183943606492875,0.05918039553890088
uniform5,0.47375363105550916,0.44370194695872034,0.5097213927537831,0.155057122092636,0.8199320680131899,0.062393491988007733,0.06122914305025662
amgtp_uniform_q,0.47375363120352526,0.4437019463850024,0.5097213936185412,0.1550571220706448,0.8199320680131899,0.06239349092473936,0.0612291431982727
m1_global_mix,0.4737542324966536,0.434648551401633,0.5199809757859716,0.15499726347959009,0.8209406992284279,0.048750035439606654,0.06122974449140098
amgtp_no_state,0.47506973220757875,0.44224972151059916,0.513959955523819,0.15540785482382802,0.820362294360991,0.06328344220467004,0.06254524420232616
fixed_share,0.47743915575750934,0.4384599943959655,0.5231296293709905,0.15571048293907158,0.8198665164790381,0.07257293613006405,0.0649146677522568
amgtp_global_q,0.48092772870850375,0.45376267605576287,0.5174954573260679,0.15757652918915788,0.8173894642954995,0.060541336500961516,0.06840324070325116
amgtp_fixed_beta_hi,0.48229685036899084,0.44490671357265177,0.5273853500776948,0.15818152503122293,0.8149739783441309,0.06095437834059648,0.0697723623637383
han_arw,0.4832057423672939,0.4261297480282026,0.5488286167673739,0.15447023927262066,0.8226185281449508,0.05007444680574381,0.07068125436204133
amgtp_fixed_beta0,0.4903651152477097,0.4539985988818539,0.5357175190373182,0.160636920626814,0.8051697478362662,0.04413592028532267,0.07784062724245715
m5b_smooth0,0.4903651152477097,0.4539985988818539,0.5357175190373182,0.160636920626814,0.8051697478362662,0.04413592028532267,0.07784062724245715
m2_context_gate,0.4914450988347423,0.4527828791689611,0.5387849545084653,0.16056374296781026,0.8139070550301594,0.07070202240009625,0.07892061082948981
m5b_smooth0.1,0.4936655285583304,0.46095245160146336,0.5352208335241222,0.16256641866059296,0.8042900750060901,0.05391098300465739,0.08114104055307785
amgtp_hidden16,0.4938961188652898,0.45334851515703306,0.5449332919146995,0.161772019709507,0.8043678945792303,0.05795656367828627,0.08137163086003718
amgtp_hidden8,0.49437256728196144,0.44980882703159597,0.5469115287444307,0.16158511404567302,0.8035524248492703,0.06192747745827683,0.08184807927670883
ensemble3,0.503554233674111,0.46541640546136376,0.5501679382734475,0.1655559899375099,0.8012033577257939,0.06702925569017436,0.09102974566885848
expanding,0.5036483966461961,0.4979070497710524,0.5092901624219687,0.16740249057086556,0.7893040182739454,0.03007516275435624,0.09112390864094366
m5b_smooth0.01,0.507782031317655,0.4927308485026204,0.5299263085606126,0.16881334963462397,0.7877873899311639,0.041087255250010425,0.09525754331240242
diff_forgetting,0.5102934420734061,0.49919008806272186,0.5217012650982124,0.16917534177092933,0.8000643037125376,0.06467173216115348,0.09776895406815345
validation_selected(h=rolling_3),0.5136558487025658,0.4503039370862074,0.5883285379799714,0.16265929252270597,0.8086776934464692,0.06820260459451649,0.10113136069731321
rolling_3,0.5136558487025658,0.4503039370862074,0.5883285379799714,0.16265929252270597,0.8086776934464692,0.06820260459451649,0.10113136069731321
rolling_7,0.5293608521663993,0.4632710322318691,0.6043104507024095,0.17020761453238,0.7809971592340434,0.0741720898703705,0.11683636416114668
m5b_smooth0.001,0.5340649040492771,0.4667475936321718,0.6075997041871825,0.17032274398770927,0.7874597394918605,0.08104375687779906,0.12154041604402455
decay_hl7,0.5381300282086299,0.5230672148884161,0.5537719748216172,0.17948999786023795,0.7810623164293226,0.100098468086616,0.12560554020337725
decay_hl3,0.5568718793561774,0.5450805628418713,0.5696233095295031,0.1868526615857286,0.7953871149816958,0.1425185262338097,0.14434739135092486
rolling_14,0.5742698204135206,0.5280400708908715,0.6245540836193028,0.19081556349225476,0.7250450366542681,0.07942498269764463,0.16174533240826808
decay_hl1,0.5945064245149115,0.5900120589190055,0.5992397246761283,0.2027816423411545,0.7984551541692374,0.12711437255829258,0.18198193650965894
rolling_1,0.7299412467590363,0.6698581892320769,0.8038142082147186,0.20886164057791934,0.750578698660759,0.15402589665332142,0.3174167587537838
