day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.45202646786296385,60,expanding,0.3854469871532234,expanding,0.5156545765464577,0.4570898171795079,0.4570898171795079,low
5,expanding,0.4867788559857261,60,expanding,0.38214998214377743,expanding,0.5861049019136578,0.4823686514568779,0.48205587112023585,high
6,expanding,0.5073882714513068,60,expanding,0.36254780211446047,rolling_3,0.6403786846360692,0.49666322910432054,0.49747340585376226,low
7,expanding,0.5306253095058628,60,expanding,0.42242527791350304,rolling_3,0.6231694618203921,0.5119169330215714,0.5119413305311856,low
8,rolling_3,0.4861064165665651,3,expanding,0.4759083283255206,rolling_3,0.4953081338360136,0.46823653798253134,0.4680243301055301,high
9,rolling_3,0.4317323639255554,3,rolling_3,0.4424531759515905,rolling_3,0.4209829248981156,0.4191858292634773,0.4273433553013339,low
10,rolling_7,0.44509294006352257,7,rolling_3,0.4790194910464561,rolling_7,0.3781693274785127,0.4367225931235426,0.4301612167520143,high
11,rolling_7,0.44743420971392267,7,rolling_3,0.46757845922273,expanding,0.37669131182845084,0.46103334052547634,0.45150239219655075,high
12,expanding,0.445123915965443,60,rolling_7,0.4021004121486644,expanding,0.4375066799080408,0.45099615763344203,0.4661200027061368,low
13,expanding,0.4386921504594258,60,rolling_7,0.3830354363840999,expanding,0.4856066575786492,0.4457890160945,0.4690185568433612,low
14,expanding,0.4512783962776545,60,expanding,0.382600289489328,expanding,0.5169121019827956,0.4532914539495154,0.4724895307974603,low
15,expanding,0.4476034965324975,60,expanding,0.41646318100798957,expanding,0.48027530298444016,0.4511542110960698,0.46197541516287116,low
16,expanding,0.4241800788653921,60,expanding,0.4322636807813745,expanding,0.41598797222570516,0.4310722959425163,0.42636406861983533,high
17,expanding,0.40849452981489415,60,rolling_3,0.40369757143863993,expanding,0.37404645659756974,0.4102344769073419,0.400129410542099,high
18,expanding,0.4134691483098777,60,rolling_7,0.43340512477772875,rolling_14,0.3785104736249761,0.4137232219616521,0.41511537928420783,low
19,expanding,0.42370651619423627,60,rolling_7,0.37407687004960344,rolling_14,0.41782459543444656,0.42366805703807936,0.4323474482136139,low
20,rolling_14,0.43753236089208486,14,rolling_7,0.38482598028971743,rolling_14,0.4689004490759898,0.4416970141549999,0.4542316813410415,low
21,rolling_14,0.4212186956185143,14,expanding,0.3621941417883185,rolling_14,0.4739386340340218,0.4327289372594021,0.4333410921143008,low
22,rolling_14,0.43283545974753285,14,rolling_14,0.40722105066993847,rolling_14,0.4593534979106324,0.4403597170153857,0.4323898698640782,high
23,rolling_14,0.4347869853245595,14,rolling_14,0.4560252969431837,rolling_14,0.4138857897633737,0.43375932056820676,0.42507467460338066,high
24,expanding,0.4369014382668309,60,rolling_3,0.4714409069317361,expanding,0.36354457636035625,0.42765410523865566,0.41771207258640647,high
25,expanding,0.42423950243264635,60,rolling_7,0.44911483269970953,expanding,0.3688862650313146,0.42494299124706036,0.42049475452027946,high
26,expanding,0.4376180492688229,60,rolling_7,0.41289210927588327,expanding,0.40881059570647277,0.4371169432618728,0.43767991776308723,low
27,expanding,0.43031300064420247,60,rolling_7,0.3651134657889407,expanding,0.4772014101864372,0.4392302409469794,0.44168447307720626,low
28,expanding,0.4178842388646293,60,expanding,0.36288513886511425,expanding,0.47237239832002137,0.42298518771860505,0.42944017845022936,low
29,expanding,0.4245903575139414,60,expanding,0.3940796447048289,expanding,0.45526422921508136,0.4250721797841981,0.4263530223020457,low
30,expanding,0.4170588350161522,60,expanding,0.4275911329900289,expanding,0.40699341856914883,0.41708577062550756,0.41251413554623095,high
31,expanding,0.41621542272183654,60,rolling_3,0.46110019220429627,expanding,0.36168943483259236,0.4158573241024933,0.4089045568961454,high
32,expanding,0.42416779955416767,60,rolling_3,0.4391892814829021,expanding,0.39467399463596986,0.42386904681708415,0.42261688151919935,high
33,expanding,0.42685458519607505,60,rolling_7,0.40109129446248665,rolling_14,0.4130066090746575,0.4259150803507412,0.42322776990006333,high
