day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,m5b_low_loss,m5b_high_loss,oracle_persistence
13,expanding,0.43137910462418033,60,0.42987481195650823,0.42987481195650823,low
14,expanding,0.37901974387963283,60,0.3777069866272491,0.37865113531714456,low
15,rolling_14,0.4069730689683159,14,0.4059557943805945,0.40577643411044517,high
16,expanding,0.35453645937013556,60,0.3583943300546165,0.35991654374609033,low
17,rolling_3,0.3483390579906813,3,0.3482188758048128,0.3480021840699364,high
18,rolling_7,0.3431208763069353,7,0.34366482517102126,0.3431138484830655,high
19,rolling_14,0.4328920934868745,14,0.4330245481642047,0.4334920842370652,low
20,rolling_7,0.42050229412187456,7,0.42193350079886804,0.4218145207320178,high
21,rolling_14,0.40801999100589365,14,0.4075522350420629,0.40772083970997897,low
22,rolling_3,0.38990200479529097,3,0.39165352272588866,0.3912563767939816,high
23,rolling_14,0.4076009377733993,14,0.4075788367666793,0.4066194819592391,high
24,rolling_14,0.4380802482421987,14,0.43688091145701274,0.4372580548496363,low
25,expanding,0.4549422402546852,60,0.4557333295083313,0.45757972568674404,low
26,rolling_14,0.42998073102330214,14,0.4295297911021576,0.4294925768509563,high
27,expanding,0.4369624770095316,60,0.43572008478999297,0.4362826434032736,low
28,rolling_7,0.4204072302071556,7,0.42006568461604965,0.4194699950177036,high
29,expanding,0.4598966963877474,60,0.4591422235461511,0.4590600622452162,high
30,rolling_14,0.45798076970331025,14,0.4604557898996985,0.46143471790133617,low
31,rolling_7,0.42375173755872053,7,0.42260049007808786,0.42251615462107067,high
32,rolling_14,0.43810463602876376,14,0.4397604937315325,0.44088769330777183,low
33,rolling_14,0.4212097053566978,14,0.4195534272730012,0.41970300366181973,low
34,rolling_3,0.3573289853914574,3,0.35686167904166705,0.35685946324734896,high
35,rolling_14,0.4013871945428765,14,0.40158811014907847,0.40058703102795334,high
36,rolling_14,0.4240854798679302,14,0.4239251106665061,0.4237505532320791,high
37,rolling_14,0.4495342743487985,14,0.4500067093984148,0.4507387431687015,low
38,rolling_7,0.415540623538144,7,0.41833956306030423,0.4214494833127707,low
39,rolling_14,0.4181919981486027,14,0.4175065093676231,0.41788703090213825,low
40,rolling_14,0.4095545864878812,14,0.4095125618801394,0.4085061859614611,high
41,expanding,0.4224495163553076,60,0.422931547246382,0.42338874326120846,low
42,rolling_14,0.41878099331055874,14,0.41830433870173,0.41835039518265915,low
43,rolling_14,0.4279121095030221,14,0.42734058312916356,0.4274229654212342,low
44,rolling_3,0.3933571401300298,3,0.3927550146147686,0.39271197739309094,high
45,rolling_1,0.37573304489212483,1,0.3782701057187444,0.3787904534136583,low
46,rolling_14,0.3531369658933327,14,0.3512907150763194,0.3535313627073372,low
47,rolling_3,0.37311359691858587,3,0.37567757003937824,0.3715850411121107,high
48,expanding,0.4395562851278724,60,0.4391888162341241,0.4422617713896812,low
49,rolling_14,0.3580095404109477,14,0.3577553771950992,0.35929471924945194,low
50,rolling_14,0.4344725106929107,14,0.4347093940143124,0.4360180759747714,low
51,expanding,0.4489903670338981,60,0.4475708494974488,0.4479738839111708,low
52,rolling_14,0.4143178543150763,14,0.415598455510102,0.4159127780737435,low
53,rolling_14,0.4055761728906402,14,0.4046636436571194,0.4044038799906236,high
54,rolling_3,0.4284838585569055,3,0.42857833650781985,0.4281854036164418,high
55,rolling_14,0.42844103679000384,14,0.4278429270713818,0.4279515620485738,low
56,rolling_14,0.4292041242890105,14,0.43030418386729385,0.43181760934023483,low
57,rolling_3,0.4075460382824616,3,0.4081389970042175,0.408108364067743,high
58,rolling_14,0.39467708181998906,14,0.39434477194274237,0.39388986018362065,high
59,expanding,0.40608025402037723,60,0.404875870626739,0.40441167166549336,high
60,rolling_7,0.4215693304158755,7,0.41916755014358187,0.41933417709566695,low
61,rolling_14,0.4409194853244873,14,0.44118369103161315,0.4406844191011163,high
62,rolling_14,0.44971425787341157,14,0.45083351628151797,0.4508943806203627,low
63,rolling_14,0.43430803100434134,14,0.4332156663685779,0.4331531391780531,high
64,expanding,0.4270077050345072,60,0.4264195740005285,0.4267481434529878,low
65,rolling_7,0.4086689728505375,7,0.4094688785074329,0.4094569838746113,high
66,rolling_14,0.4202343284166869,14,0.420096582376203,0.42049347599908715,low
67,rolling_14,0.42971283584684616,14,0.4298229739483793,0.43004736892333,low
68,rolling_14,0.4278428593853567,14,0.4278536541049374,0.4274016929040616,high
69,rolling_14,0.41852916020922293,14,0.4176980994267422,0.41733057099070925,high
