method,day,log_loss,brier,pr_auc,n,n_train,fit_time
m5b_high_smooth,4,0.6064882801704851,0.20915584238701856,0.5360936031575381,591180,1710702,20.406978845596313
m5b_high_smooth,5,0.5951278010033988,0.20406151673774076,0.5242442240960801,638165,2090945,25.19557213783264
m5b_high_smooth,6,0.5985493858864495,0.20565684045814867,0.528923992724638,580979,2504871,30.28114104270935
m5b_high_smooth,7,0.599989276933711,0.20629563555557126,0.5314279988713699,546166,2858497,34.501917600631714
m5b_high_smooth,8,0.6001650536133356,0.2063632348367006,0.5334589153858151,564794,3055825,37.137624979019165
m5b_high_smooth,9,0.6046528528255825,0.2084373003861442,0.5467337137692309,500383,3272534,39.29390025138855
m5b_high_smooth,10,0.6153564636169987,0.21329661348862627,0.5538373681350173,460907,3437759,42.02112889289856
m5b_high_smooth,11,0.6117431900209881,0.21161536884266774,0.5465519308552328,574411,3589637,44.05782628059387
m5b_high_smooth,12,0.5981613605606577,0.2054288426591932,0.5396380723661096,609323,3840672,47.072192668914795
m5b_high_smooth,13,0.602537773318294,0.20745718280182193,0.5462285677842432,553089,4107403,50.353930950164795
m5b_high_smooth,14,0.6038062359464437,0.20804387269209657,0.5475537587259292,522063,4330251,52.497642993927
m5b_high_smooth,15,0.6065207759808542,0.2092760305704397,0.5530900278903393,505808,4403173,53.78300428390503
m5b_high_smooth,16,0.6099310413302673,0.21088024138924058,0.5647720363237306,477680,4458527,54.349602460861206
m5b_high_smooth,17,0.6177522698738358,0.21441866153647327,0.5681027506046361,450258,4518348,55.704116344451904
m5b_high_smooth,18,0.6157541934805346,0.21349704612669082,0.5623111776721322,538532,4576757,56.42734694480896
m5b_high_smooth,19,0.6053465416405981,0.20878070895769674,0.555684344990764,582350,4690957,57.88438606262207
m5b_high_smooth,20,0.6065748661980656,0.2093318708832868,0.5575845500324025,552965,4820567,59.475865602493286
m5b_high_smooth,21,0.6059177242485835,0.20903968975355133,0.5564017625146209,562085,4940197,61.39301061630249
m5b_high_smooth,22,0.6076529291084953,0.20986758215057436,0.558815723023311,528347,5070337,61.9986252784729
m5b_high_smooth,23,0.6076929796358242,0.20992220587431593,0.5557283609774357,506792,5155677,63.21259951591492
m5b_high_smooth,24,0.6140314332888666,0.2128112514877586,0.5628327846772214,436408,5250594,65.0503716468811
m5b_high_smooth,25,0.6112264064734334,0.21149358099845683,0.5540657772623463,507128,5290993,65.06837558746338
m5b_high_smooth,26,0.5995346231584139,0.20618940944591072,0.5459887797540823,581336,5382582,67.14912962913513
m5b_high_smooth,27,0.6021382943510355,0.207413865535817,0.5474559605470479,518487,5522799,68.18203258514404
m5b_high_smooth,28,0.6066269343123719,0.20942235856554436,0.5555344205793872,459375,5616526,69.78407168388367
m5b_high_smooth,29,0.6081028066044862,0.2101623422831325,0.5681608840757644,493827,5653949,70.02217292785645
m5b_high_smooth,30,0.6087579660652505,0.2104292832364333,0.5708639436703054,468451,5732803,68.96314120292664
ensemble3,4,0.606503479201824,0.2091632445122073,0.5360616866628938,591180,7162845,49.54426646232605
ensemble3,5,0.5951275967759572,0.20405907818476487,0.5242655567009346,638165,8549599,60.84727096557617
ensemble3,6,0.5985129388166878,0.205640608999051,0.5288707666354886,580979,10123766,72.97996068000793
ensemble3,7,0.5999661294055298,0.20628530459078476,0.5314463763116408,546166,11494380,82.98066234588623
ensemble3,8,0.6001705047616628,0.20636914426333233,0.5334508967456865,564794,12390188,89.6628851890564
ensemble3,9,0.6045872680111847,0.20840376178739695,0.5467869575373105,500383,13315029,94.45736360549927
ensemble3,10,0.6154204373101637,0.21332391555026478,0.553830688011419,460907,14065266,101.52016997337341
ensemble3,11,0.6115146252726302,0.21151099566541212,0.5466635090896257,574411,14744670,106.89243149757385
ensemble3,12,0.5981860676834457,0.20543346752828892,0.5395866741067357,609323,15830768,114.41263175010681
ensemble3,13,0.6025549544965801,0.20745969709738962,0.5461711737828041,553089,17082493,122.41373348236084
ensemble3,14,0.6037897865076687,0.20803249531924917,0.5476475088463152,522063,18173460,128.1679584980011
ensemble3,15,0.6064869460336375,0.2092618276520764,0.553175791760083,505808,18789019,132.11024451255798
ensemble3,16,0.6098934029214889,0.2108676197597799,0.5648626596381028,477680,19302020,133.7256474494934
ensemble3,17,0.6176543805358599,0.21437587908448372,0.5681401127329334,450258,19823933,138.31824326515198
ensemble3,18,0.6156566494026221,0.2134534994015676,0.5623386808651987,538532,20319204,140.8973298072815
ensemble3,19,0.6053687168165768,0.20878528797405307,0.5556617946674443,582350,21118860,144.98463439941406
ensemble3,20,0.6066008792225834,0.2093448742746296,0.5575301573333058,552965,22065100,149.93457436561584
ensemble3,21,0.605934028724093,0.20904280710569173,0.5563884052600583,562085,22960032,155.67266821861267
ensemble3,22,0.6076464320780511,0.20986329588973435,0.5588737400434143,528347,23805950,157.40421795845032
ensemble3,23,0.6076963594222845,0.2099260423225834,0.5557399590376946,506792,24450974,161.3416998386383
ensemble3,24,0.6140701582193941,0.21282942484341374,0.5627646766653931,436408,25101427,166.5935401916504
ensemble3,25,0.6112276812805874,0.21149499129756358,0.554140875661328,507128,25492956,167.3545937538147
ensemble3,26,0.5994994093940451,0.20617908062784476,0.5459124018851955,581336,26162043,173.29837083816528
ensemble3,27,0.6021453834064493,0.20741485077805782,0.5474963491124768,518487,27098357,176.29737734794617
ensemble3,28,0.6066998787877486,0.20945642814663587,0.5555701753206298,459375,27886377,181.11581134796143
ensemble3,29,0.6081766141125535,0.2101998723150502,0.5682018555507823,493827,28372845,182.9204239845276
ensemble3,30,0.6088139702272035,0.21045710764169961,0.5709341097271489,468451,28936871,180.50954008102417
