day,l_uncal,l_oracle,b_star,improvement,rel_improvement
5,0.4260911701359646,0.4260071935766397,0.035205594872640876,8.397655932490533e-05,0.00019708589431249803
6,0.4164548167293157,0.4164400335796675,-0.014881164998586537,1.4783149648200933e-05,3.549760755392962e-05
