method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.4186462839015633,0.40821525130174985,0.42878268747587567,0.13483015686229183,0.8388706026984801,0.038339347945426906,0.004963897218204194
m5b_smooth0.3,0.42049313171146774,0.40968572671062164,0.43091172454699517,0.135376062679724,0.8362251723407623,0.03805980877427762,0.006810745028108555
ensemble3,0.42103025893415175,0.40989930834156896,0.43172188162376135,0.13571553043967413,0.8367445174436436,0.03861134601620608,0.007347872250792561
m2_context_gate,0.4250500279829808,0.4130183056815592,0.43653080814174106,0.13715535258577427,0.8332371271918773,0.040252872100632824,0.011367641299621626
validation_selected(h=expanding),0.4271441283517779,0.4125520395321678,0.44092737658099107,0.1374175266723556,0.8310756239924959,0.03824945492611487,0.013461741668418677
expanding,0.4271441283517779,0.4125520395321678,0.44092737658099107,0.1374175266723556,0.8310756239924959,0.03824945492611487,0.013461741668418677
m1_global_mix,0.42714941584680316,0.4145480270614255,0.4396757329097419,0.13844992413734486,0.8280406423073535,0.034835378073979295,0.013467029163444081
m5b_smooth0.01,0.4280899349679334,0.4147611640533419,0.4406480033890793,0.1381215859410276,0.8299232744762329,0.038675441501665485,0.014407548284574277
m5b_smooth0.001,0.42836316626428417,0.4142643380607377,0.44138708287847717,0.13815534833161142,0.8291541652971243,0.037333961254017334,0.014680779580924971
han_arw,0.42906784811924914,0.4142699102245107,0.44285314701242645,0.13807239394259008,0.830039955966644,0.03911293060266671,0.015385461435889909
m5b_smooth0,0.42954869482707986,0.4155248813986253,0.44272087659418324,0.13850409618321982,0.8278496158825699,0.03704217479253941,0.015866308143720764
adamoe,0.43019487401151807,0.4185619368783518,0.441392088529262,0.13918217858660042,0.8239794198453138,0.03340485170187239,0.01651248732815899
uniform5,0.4310219445510708,0.4191976357564667,0.44238419156430786,0.1394703020850943,0.8231343036579242,0.034002782734272485,0.01733955786771162
diff_forgetting,0.4310994343136384,0.4171689653955854,0.44404347148880036,0.1386314629704814,0.8300031480450668,0.04337080851847821,0.017417047630279278
rolling_14,0.4427599068938468,0.4281296737023701,0.4566388580328404,0.14334072008971682,0.8116935417032601,0.032423350699046075,0.029077520210487665
decay_hl7,0.4791353044326555,0.46902785041180234,0.4887206613828843,0.1554145834960404,0.8128125810900573,0.09328925343572281,0.0654529177492963
rolling_3,0.49097274357191417,0.46982255173057597,0.5113343181543325,0.15551403070717934,0.7939384307276236,0.07523648512958073,0.07729035688855501
decay_hl3,0.5111523990167813,0.5029825018104304,0.5187079301211639,0.16752846910844255,0.7985605376718691,0.11261360005753555,0.09747001233342212
rolling_7,0.5127570962605357,0.4811680194439178,0.5430600782745131,0.1653637580955797,0.7548549643973185,0.07046313412664416,0.0990747095771764
decay_hl1,0.5493092515567953,0.5441477773270529,0.5541958512907177,0.18213303659888594,0.7855421888136416,0.1300183179370872,0.1356268648734363
rolling_1,0.6844960429249979,0.6709417040791041,0.698099153679781,0.19234817721889122,0.7383183546493242,0.14400613107670457,0.27081365624163883
