method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.43307533230549017,0.42782922762416736,0.43839045824983375,0.13996830493417983,0.8367169743261305,0.033148930330107636,-0.0034407317661272045
ensemble3,0.4338955807931979,0.4289538206769343,0.43896912077980443,0.140286674598843,0.8359842527077036,0.031740014092128156,-0.0026204832784194245
m2_context_gate,0.43475531503976383,0.43045107243303177,0.43909150823813453,0.14061756864850158,0.8351531110802485,0.03179607933384643,-0.001760749031853559
m5b_smooth0.01,0.43508781150739545,0.4304208332465743,0.4399106988824472,0.14073417365802365,0.8348623560903088,0.032014667764319445,-0.00142825256422188
m1_global_mix,0.43585294103769384,0.43072330785169094,0.44087684901399316,0.14110853982560195,0.8333707634548342,0.03092334608404744,-0.0006631230339236373
m5b_smooth0,0.4359481966692931,0.4317446420080235,0.44036858097211246,0.14103260207180032,0.8340453622130802,0.03207889810503433,-0.000567867402324226
amgtp_fixed_beta0,0.4359481966692931,0.4317446420080235,0.44036858097211246,0.14103260207180032,0.8340453622130802,0.03207889810503433,-0.000567867402324226
amgtp_hidden8,0.4363829648867412,0.4314447289588522,0.44139806629404177,0.14123277680602628,0.8337642868020966,0.03299499976327748,-0.00013309918487618898
amgtp,0.436463775016182,0.43138649900485315,0.44165372358614563,0.1412717888148277,0.8335851154714297,0.03276500105083734,-5.228905543542352e-05
amgtp_no_state,0.43646830117183394,0.43166959276325834,0.4413438781463952,0.14125927027697516,0.8336711652680145,0.03226325641350119,-4.7762899783400566e-05
han_arw,0.43651606407161736,0.4323891938148692,0.4408277097007414,0.14119218614960322,0.8334621944941649,0.030743156681882457,0.0
expanding,0.43651606407161736,0.4323891938148692,0.4408277097007414,0.14119218614960322,0.8334621944941649,0.030743156681882457,0.0
validation_selected(h=expanding),0.43651606407161736,0.4323891938148692,0.4408277097007414,0.14119218614960322,0.8334621944941649,0.030743156681882457,0.0
m5b_smooth0.001,0.4365573032662646,0.4317401655413543,0.4413836043590071,0.1412826424444754,0.8333432036075322,0.0325037364685488,4.1239194647265824e-05
amgtp_global_q,0.436571038126726,0.4317192421840077,0.4414705816338943,0.1412764701885855,0.8334757593903542,0.03261764492262983,5.497405510858565e-05
learn_alpha,0.43659991795352787,0.43226637343045543,0.441168555298951,0.14127448872919549,0.8334886549811976,0.03199558932311779,8.385388191050376e-05
fixed_share,0.4374416104136252,0.43304428855523314,0.4420104157905801,0.14161769816139824,0.8323812577129759,0.031070315360780178,0.0009255463420077944
amgtp_hidden16,0.4376556977934905,0.4325613369316386,0.44262684882290254,0.1417488903958658,0.83205680064802,0.03140848080648028,0.0011396337218731868
amgtp_fixed_beta_hi,0.4386490351347001,0.43402958347149967,0.44328811933085005,0.14214256321285007,0.8307173218474609,0.031187495049936426,0.0021329710630827764
diff_forgetting,0.4403227698923043,0.4365898318205074,0.4442989540991228,0.14229645039816669,0.8328948492405854,0.03894692774922151,0.0038067058206869174
m5b_smooth0.3,0.4403827852499391,0.4352856464046914,0.4453169373450652,0.14286714178280566,0.8280967103609888,0.027880127874296508,0.003866721178321713
adamoe,0.45126313178103444,0.44450281154067617,0.4577636988588971,0.14711254840016305,0.8158935230399088,0.024886295022999924,0.014747067709417066
rolling_14,0.45160968180804884,0.4480982148763226,0.455398562991216,0.14700606693143625,0.8159705235091691,0.022528492005787364,0.015093617736431517
amgtp_uniform_q,0.45239283903454497,0.4455302765311488,0.45900927910405476,0.14755286880591248,0.8146956423250729,0.025116210111928636,0.015876774962927578
uniform5,0.4523928395742264,0.44553027698517955,0.4590092797207626,0.14755286900531228,0.8146956423250729,0.025116210193707945,0.015876775502609033
decay_hl7,0.49070531357480346,0.48667490962198445,0.4947597519960854,0.1599741957215363,0.8185672755901736,0.0989396660425228,0.05418924950318605
rolling_7,0.49721484461709814,0.4853695678525957,0.5086665778305696,0.16183072409976,0.7783869112396549,0.04901597942236583,0.06069878054548072
rolling_3,0.5208593185943629,0.5068989602713797,0.5343631707156501,0.16665700391065166,0.7789301203533336,0.07720203665998213,0.08434325452274558
decay_hl3,0.5267365404952342,0.5223894618194018,0.5309895187657808,0.17409506094986268,0.8023407379851074,0.11852664895410796,0.09022047642361687
decay_hl1,0.5685477745814662,0.5646681407702001,0.5723325875825259,0.1908665646664053,0.7727255251515975,0.14215065762902332,0.13203171050984877
rolling_1,0.7909162021784412,0.768239299821249,0.8123329455101751,0.2178242725399864,0.7069319904705034,0.1715290142075325,0.3544001381068237
