method,day,gate_move_l1,pi_expanding,pi_rolling_1,pi_rolling_3,pi_rolling_7,pi_rolling_14,h_eff,pi_m2,pi_m5b,pi_m5b_hs
adamoe,4,,0.2,0.2,0.2,0.2,0.2,17.0,,,
adamoe,5,0.010648989196480996,0.20171078063146292,0.19467550540175954,0.20019215270385182,0.20171078063146292,0.20171078063146292,17.13382519466181,,,
adamoe,6,0.00688920636605167,0.20285898169247146,0.19229473589390872,0.19912831902867661,0.20285898169247146,0.20285898169247146,17.221257210070128,,,
adamoe,7,0.0032568894514204416,0.20231616678390135,0.19356173137714294,0.1994897682711525,0.20231616678390135,0.20231616678390135,17.17964054568661,,,
adamoe,8,0.007765935791189227,0.20102184415203656,0.1969648839570965,0.1999695835867938,0.20102184415203656,0.20102184415203656,17.079643011032438,,,
adamoe,9,0.009153249472183711,0.1994057820013305,0.19836621066899685,0.2031448816109852,0.19967734371735674,0.1994057820013305,16.961570129621908,,,
adamoe,10,0.00807798238373253,0.19775178333596038,0.19953466015383414,0.20601542331801415,0.19894634985623066,0.19775178333596038,16.84383734596256,,,
adamoe,11,0.005768371137353234,0.19828398946345976,0.19665047458515794,0.20642404012348042,0.20035750636444266,0.19828398946345976,16.891440359802722,,,
adamoe,12,0.014088687376471287,0.2010409379877502,0.1935175449194128,0.20251262610098986,0.2018879530040974,0.2010409379877502,17.091300505344577,,,
adamoe,13,0.013766426195200632,0.20448254453655026,0.1892228943389389,0.19994087502585786,0.2018711415621028,0.20448254453655026,17.333851806055954,,,
adamoe,14,0.01197285485218777,0.2074757582495973,0.18738234412226307,0.1969500993992852,0.2007160399792576,0.2074757582495973,17.53645103264512,,,
adamoe,15,0.008661782854786831,0.20853123644349209,0.18960227916186673,0.19615422976571176,0.19718101818543746,0.20853123644349209,17.589643592575477,,,
adamoe,16,0.008696029698057828,0.2078854137573906,0.19184471754769195,0.19825980622891537,0.194859612565018,0.20715044990098402,17.52387254824678,,,
adamoe,17,0.01316152800849818,0.20570046632191724,0.1951402968823001,0.20154499089855638,0.19374342709963288,0.2038708187975935,17.35219870175674,,,
adamoe,18,0.007236793136649544,0.2048627395805321,0.19424223068519836,0.20274307665545158,0.19616373791106267,0.20198821516775584,17.2952170132095,,,
adamoe,19,0.011746157611336877,0.2059923720405865,0.19088177191111358,0.2002304566238674,0.19906517370318222,0.2038302257212498,17.39819484023768,,,
adamoe,20,0.011243787402544947,0.20735701186195113,0.1882902251870428,0.19720010964666565,0.2002482034016602,0.20690444990267964,17.519710988293244,,,
adamoe,21,0.007876719961161821,0.20847542500465355,0.18856270341565906,0.19513599445857177,0.19837395860917323,0.20945191851194195,17.603440756501985,,,
adamoe,22,0.005866718070168947,0.2076792684902044,0.18972109674625842,0.1967399845234134,0.19623675608853827,0.2096228941515858,17.54907497047073,,,
adamoe,23,0.004198946255370817,0.2066956335129665,0.18965297989922297,0.19883945765109856,0.19605655032765582,0.20875537860905596,17.482880516450884,,,
adamoe,24,0.009629516598399335,0.2044499921598975,0.19169524749915745,0.20116814062963873,0.19650035804838092,0.20618626166292536,17.324309368601547,,,
adamoe,25,0.006884775035316787,0.20341238147955368,0.19150118434774732,0.20270572037089657,0.19840516582478163,0.20397554797702108,17.248855066685422,,,
adamoe,26,0.009072503999649428,0.20579110812760373,0.189013341206296,0.20065731151252303,0.1997888669698516,0.20474937218372563,17.40346504276121,,,
adamoe,27,0.007835733523521765,0.20783198834885774,0.18790259054571296,0.19785019541134538,0.2002341514273075,0.2061810742667768,17.539546577437243,,,
adamoe,28,0.00556154485990476,0.20948032190389593,0.1875071260721174,0.1965752297860885,0.19912380909620747,0.20731351314169089,17.642307977321263,,,
adamoe,29,0.006917484496836823,0.21014717796046503,0.18990369656582617,0.19562257747197997,0.19661771916189763,0.20770882883983147,17.669849744500592,,,
adamoe,30,0.007501907543134179,0.20952525121736199,0.19173376495937472,0.19754346284999832,0.19498983401736217,0.2062076869559027,17.60771568205526,,,
adamoe,31,0.013919602934147762,0.20700208199663628,0.1945742764312577,0.20166275284518975,0.1938848938066691,0.2028759949202481,17.41714564029516,,,
adamoe,32,0.006469726207955967,0.20532988033776228,0.19475874054805475,0.20272754841816026,0.19587049722087918,0.2013133334751438,17.31221435526644,,,
adamoe,33,0.01006293195347438,0.20650922944899036,0.1916458489308827,0.20080897405859496,0.19803395304684634,0.2030019945146856,17.41289213257961,,,
adamoe,34,0.014025851664415306,0.20837401388250876,0.18761403010649425,0.19782786705077576,0.20009126052274495,0.20609282843747623,17.56947688599323,,,
adamoe,35,0.009348339022309304,0.21055676567568227,0.1863307791331557,0.19553061143801476,0.19899759759768987,0.2085842461554574,17.719491183348367,,,
adamoe,36,0.004219801826364555,0.21075677025817435,0.1866868643752448,0.19623486251405453,0.19688769668450756,0.2094338061680187,17.731084830551683,,,
adamoe,37,0.012599289889877713,0.2080850856614583,0.1905933435136076,0.19862802832063073,0.19522405523366587,0.20746948727063774,17.542723776587586,,,
adamoe,38,0.011565885795941089,0.20520668926331048,0.19280505167501286,0.2020184317594383,0.19540488653142363,0.20456494077081505,17.34300507926333,,,
adamoe,39,0.006285259269808413,0.20470139711477747,0.19161495789785238,0.20270433423758455,0.19786161368818117,0.20311769706160393,17.31049084217698,,,
adamoe,40,0.008811869044298842,0.2060066614669764,0.18936577186348302,0.20054758574980425,0.20003013199953368,0.20404984892020167,17.40831702601104,,,
adamoe,41,0.009261973970109222,0.208317139752959,0.1870678733653221,0.19821449726291068,0.20065930385083525,0.20574118576797223,17.56573147803905,,,
adamoe,42,0.007175147431981471,0.2092513293031994,0.18871102315935845,0.1965497913813783,0.19873643601637705,0.2067514201396864,17.619115089565707,,,
adamoe,43,0.008021839298557043,0.2116314143385435,0.18870420453374875,0.19530897425919147,0.19597315211489508,0.20838225475362085,17.76167961897889,,,
adamoe,44,0.009516262387693403,0.2102115487048692,0.1913786512695272,0.19739265871725975,0.19414100590359123,0.2068761354047523,17.651502486705127,,,
adamoe,45,0.012678256065479454,0.20729131276633622,0.1933679935977188,0.20116208678675276,0.19472136353864616,0.20345724331054538,17.44578397105631,,,
adamoe,46,0.009581355118712442,0.20521211612435306,0.19269042962662136,0.20364649601584345,0.19702763186891212,0.20142332636427018,17.3154768773175,,,
adamoe,47,0.009442676079790546,0.20666416813977379,0.1907791275121914,0.20083646009037814,0.19914512182841,0.20257512242924686,17.42320616297808,,,
adamoe,48,0.009539909141430547,0.20852052779724162,0.18890919406342738,0.1979364389684271,0.1992208470105802,0.2054129921603243,17.564277998121806,,,
adamoe,49,0.010343390708072109,0.2109352331003948,0.18763595447083017,0.19514192214185755,0.19811690807571064,0.2081699822112069,17.730373814406963,,,
adamoe,50,0.0061862474623251285,0.21184284855243027,0.18647843170812506,0.19647591694336342,0.19618130710725334,0.20902149568882827,17.7860471850784,,,
adamoe,51,0.011533273572024522,0.20928784575186876,0.1897158049742913,0.19900518046320945,0.19490881329003273,0.20708235552059814,17.60751676179465,,,
adamoe,52,0.01067761766372985,0.20677999118239188,0.19248414447865933,0.201361902115739,0.19512256096499997,0.20425140125821,17.428746866139328,,,
adamoe,53,0.008226043555259327,0.20563206120910887,0.19082735474846854,0.202973124692463,0.19762436016590557,0.20294309918405407,17.362244311110487,,,
adamoe,54,0.009924992878012573,0.2074768157294794,0.18774471689823502,0.20109326610368994,0.19945020849141673,0.20423499277717835,17.495074817298484,,,
adamoe,55,0.007571434377459413,0.20849565496310865,0.18678208260862317,0.1982701832045724,0.20059451121492283,0.20585756800877303,17.57749946063614,,,
adamoe,56,0.006853545659060156,0.21042163092091332,0.1868579113568703,0.19626136729320065,0.19917655429676429,0.2072825361322511,17.697131254420135,,,
adamoe,57,0.006710962919737579,0.21212415072652369,0.18766118677320437,0.19553188343755562,0.19655055669254023,0.20813222237017515,17.791410890707525,,,
adamoe,58,0.012325699264186585,0.2105646497760132,0.19077610483944724,0.19857981500340643,0.19378805614706068,0.2062913742340723,17.664990168716894,,,
adamoe,59,0.012871821730670585,0.2072404540954195,0.1952377543434329,0.20055407636475608,0.19374740156911574,0.20322031362727566,17.43264343092854,,,
adamoe,60,0.008673753882384144,0.20583945996820552,0.19332838405882538,0.20125582085765142,0.19738253401741218,0.2021938010979048,17.359854398216665,,,
adamoe,61,0.008068456791223394,0.2066193601679009,0.18980242420641968,0.20074755231444563,0.19952735750237277,0.20330330580886075,17.43214447506447,,,
adamoe,62,0.008976541378224234,0.2082932322661768,0.1876901824366733,0.19837152339507985,0.20011785224395845,0.20552720965811122,17.558604589513788,,,
adamoe,63,0.010244895452948793,0.21118532548073354,0.18678546233062981,0.19585704960526348,0.1984145984133441,0.20775756417002908,17.742984227264248,,,
adamoe,64,0.008199016301479317,0.2117876528949708,0.18968861169905124,0.19495855773211598,0.19521358213575174,0.20835159553810984,17.76524087107745,,,
adamoe,65,0.008207157125224573,0.20983020437843375,0.19086715571980176,0.1978835922739778,0.1945426813245733,0.2068763663032131,17.632398092764756,,,
adamoe,66,0.011111198673532802,0.20732464099267608,0.1934043376823536,0.20090200964819271,0.19431614259959917,0.20405286907717884,17.452541991465196,,,
adamoe,67,0.007536413507954615,0.2055499683157459,0.1936162729716871,0.2019645772221303,0.1968098464903055,0.20205933500013182,17.339007719016816,,,
adamoe,68,0.007135124245845642,0.2063927372763742,0.19126107712282264,0.20075221094807147,0.19943680383158474,0.20215717082114665,17.403339964866635,,,
adamoe,69,0.01341364432893552,0.20955891294432655,0.1873936547182129,0.1979128111882137,0.19986390048792296,0.20527072066132407,17.627504257616444,,,
adamoe,70,0.011385886302336945,0.2121935757962189,0.18550387399441404,0.19506820381058104,0.19890534543818605,0.20832900096060025,17.811266464714997,,,
adamoe,71,0.007746759460336844,0.21237053846143078,0.18853858966675963,0.1957299052031919,0.195892532517814,0.2074684341508038,17.793766418698134,,,
adamoe,72,0.014033626348241679,0.20961286410673147,0.19361579860932862,0.19766950943474348,0.19359381443421042,0.2055080134149856,17.59566506216672,,,
adamoe,73,0.01058410514512706,0.20729054845982486,0.19595082300328776,0.200626537613348,0.1932721103959577,0.2028599805275815,17.42820784359067,,,
adamoe,74,0.011070646555112196,0.2053190873917815,0.1934440558599183,0.2022503567580622,0.19718361452879968,0.20180288546143826,17.324866067802727,,,
adamoe,75,0.010752056243391567,0.20683315092864424,0.19013734053775377,0.20018104395853079,0.19956154402883974,0.2032869205462311,17.443617223981114,,,
adamoe,76,0.012316812878788969,0.21039340856398453,0.18747090445335152,0.19668907360353882,0.19969841128450955,0.20574820209461575,17.679506347419228,,,
adamoe,77,0.012195228553347037,0.2132192506741414,0.18513245769294145,0.19394189665676226,0.19868642071502263,0.20901997426113236,17.877197772772725,,,
adamoe,78,0.009689554441309867,0.21190167690697057,0.1876238931675618,0.19629523840279672,0.1960080147580044,0.2081711767646664,17.777062800805545,,,
adamoe,79,0.012227251710738934,0.2097133626667455,0.19162711202958094,0.19840564539614697,0.19413731088131303,0.20611656902621325,17.61423895075893,,,
adamoe,80,0.008150852034219003,0.20778590677416003,0.19263796361277774,0.20113857366780263,0.19446895704357,0.20396859890168917,17.480051174994426,,,
adamoe,81,0.006391013454125571,0.2062061226254029,0.1924895283451116,0.20219076760152838,0.19661226983690716,0.20250131159104978,17.382733439806916,,,
adamoe,82,0.008124756440990838,0.20708520275557793,0.19067990858940093,0.1999380091367437,0.19888556632060675,0.20341131319767064,17.455563450345945,,,
adamoe,83,0.012378174126750963,0.21044743509183056,0.18814300681842694,0.1962858238443422,0.19903738601247128,0.20608634823292896,17.682317161209593,,,
adamoe,84,0.006282065034122014,0.2120013118262898,0.1859313137673992,0.19535648437830877,0.19912319060637446,0.20758769942162736,17.79216960262712,,,
adamoe,85,0.006059378230184181,0.21200192097395051,0.18828858061475276,0.19602829749838635,0.19622622016780367,0.20745498074510582,17.77444200315305,,,
adamoe,86,0.010306621156653706,0.21024933750719071,0.1912985492857818,0.1981716394056846,0.1945250811917444,0.2057553926095985,17.64302478281087,,,
adamoe,87,0.007125773330788399,0.20889251094816985,0.19312435437704595,0.1999087209798145,0.19450136567703985,0.20357304801792953,17.537933406196974,,,
adamoe,88,0.010736763645127656,0.2057193164665631,0.1931584707243556,0.2025391460115406,0.19720520612056786,0.2013778606769724,17.343661389074352,,,
adamoe,89,0.010996612777622372,0.20746013599648744,0.18970524757199958,0.20049406277508602,0.19919471020098214,0.20314584345544554,17.477200375469614,,,
adamoe,90,0.008434084607238879,0.20916678574619899,0.1873718279314086,0.19861044011205733,0.19989419164560862,0.20495675456472673,17.601864198464956,,,
adamoe,91,0.009583292103539698,0.2113493483632696,0.18710244381075042,0.19598065051718344,0.19800171930937105,0.20756583799942616,17.74793906431604,,,
adamoe,92,0.002727146452347756,0.2113775705174339,0.18772130316969887,0.19562458559789736,0.19699421100248304,0.20828232971248709,17.752161384001624,,,
adamoe,93,0.009445167575664049,0.21013341875924724,0.18980465739584013,0.19826381515958796,0.1950997554403023,0.20669835324502228,17.652076461941867,,,
adamoe,94,0.01016403334279456,0.20781558866630412,0.1917827330933673,0.20136775613345836,0.1946699338816561,0.20436398822521462,17.488606693796587,,,
adamoe,95,0.007664275186175296,0.20642798625714334,0.1909541900189436,0.20246492668761895,0.1974049009205834,0.2027479961157117,17.40433439757445,,,
adamoe,96,0.006244622887201345,0.2069250392137446,0.18981742797536028,0.20047937728760157,0.1997010884071237,0.2030770671161708,17.4477444711391,,,
adamoe,97,0.014070482362124964,0.20991831077243872,0.18545736679813463,0.1978041972837647,0.2010655075192252,0.20575461762643762,17.661991804400454,,,
adamoe,98,0.008747251221858071,0.21266777765256972,0.18540157821573497,0.19591535716153297,0.19863651061292703,0.20737877635723515,17.8269727521463,,,
adamoe,99,0.007017410156502951,0.21204137463483907,0.18818541203553052,0.19664022841998913,0.19589531264649832,0.20723767226314327,17.77318317559534,,,
adamoe,100,0.0101022032243617,0.21055532618212724,0.1916618373817897,0.19821490468591046,0.1938212022648909,0.20574672948528133,17.65682875101533,,,
adamoe,101,0.011359033686432984,0.20778627059298743,0.19406886161559556,0.2010176445366218,0.19429095502359,0.20283626823120443,17.4640424712067,,,
adamoe,102,0.008338266087269647,0.20624200340790358,0.19311476589908233,0.20280779900593127,0.19666993359791562,0.20116549808916695,17.369064875824836,,,
adamoe,103,0.010894842521115278,0.2078904459394929,0.1907023030272526,0.19977284061720332,0.19855248060964192,0.20308192980640893,17.496461962805657,,,
adamoe,104,0.014188360316704701,0.20989568393699565,0.18633394227098043,0.1970470212151231,0.20041086480077946,0.20631248777612096,17.66246692460724,,,
adamoe,105,0.007179976298578333,0.21192829217014414,0.18515025432497656,0.19593502747500502,0.199116558337612,0.20786986769226137,17.792646923013585,,,
adamoe,106,0.005532167044716069,0.2127242522145581,0.18669684804148323,0.19549819722322964,0.19678730506702924,0.20829339745369868,17.830265272405644,,,
adamoe,107,0.010879377243475291,0.21078712956707246,0.19032669423319926,0.19730803965325172,0.19491386005559422,0.20666427649088215,17.68717547847881,,,
adamoe,108,0.012884886210507096,0.2076444066173346,0.19395928931666112,0.20011788767504368,0.19470348455184414,0.20357493183911682,17.465950786992412,,,
adamoe,109,0.007688282010315933,0.2063243127579938,0.1929109281774105,0.20172061388843462,0.19694489934361095,0.20209924583255007,17.38553527238332,,,
adamoe,110,0.006003554118869436,0.20673566173153546,0.1907612941835478,0.2008684708228624,0.19880800909942353,0.20282656416263034,17.428734372517052,,,
adamoe,111,0.01065446474714743,0.20931181042411878,0.18824294449545123,0.1980595881373854,0.19947561609006362,0.20491004085298076,17.606200218926908,,,
adamoe,112,0.008284581370241156,0.2115298168995388,0.18736224890835246,0.19527864328336314,0.19899496584606424,0.2068343250626815,17.75363250453076,,,
adamoe,113,0.0060406040390290905,0.21215015646883914,0.18820789554819026,0.19505537013333302,0.19619793697658014,0.20838864087305822,17.793209925137415,,,
adamoe,114,0.016053947198306634,0.21012616006449486,0.19343069305857116,0.19785954622210528,0.193142819247283,0.20544078140754618,17.622749610031207,,,
adamoe,115,0.008220214858222274,0.2081588833394297,0.19369598139802252,0.20056091162065234,0.19428627293839534,0.20329795070349985,17.491086937043526,,,
adamoe,116,0.008182888852174441,0.20696302567455566,0.1918225401730581,0.2018762463821695,0.19706238260296557,0.20227580516725124,17.426530770355182,,,
adamoe,117,0.005315522170152659,0.20735504028557816,0.19050841191998175,0.2005326135501697,0.19927528014688806,0.20232865409738277,17.460936788096756,,,
adamoe,118,0.01371221730825678,0.21065543627505479,0.1875734686139851,0.19674361405537633,0.19914311429354958,0.20588436676203442,17.69351342200673,,,
adamoe,119,0.003740627183158235,0.21162824303111094,0.1874700836528278,0.19622122459573293,0.19789857512277115,0.20678187359755737,17.754064595531883,,,
fixed_share,4,,0.2,0.2,0.2,0.2,0.2,17.0,,,
fixed_share,5,0.1520174566675,0.2224768273674219,0.12399127166624996,0.20857824623148433,0.2224768273674219,0.2224768273674219,18.770349027121874,,,
fixed_share,6,0.10992757690744552,0.2407980901853295,0.07264077705258713,0.20496495239142445,0.2407980901853295,0.2407980901853295,20.19218093923855,,,
fixed_share,7,0.05638439685973871,0.2501954896619526,0.04743879374671454,0.20197473726742765,0.2501954896619526,0.2501954896619526,20.919197668167158,,,
fixed_share,8,0.027670818705469828,0.2548072927795309,0.037121468332156446,0.19845665332925083,0.2548072927795309,0.2548072927795309,21.271882143461912,,,
fixed_share,9,0.016167220867205415,0.2535196354150853,0.0316131726274449,0.20607716009050378,0.25527039645188065,0.2535196354150853,21.197190448778436,,,
fixed_share,10,0.03057019983191739,0.24702458772795827,0.029318168085740365,0.2195240849701638,0.2571085714881794,0.24702458772795827,20.767469915282398,,,
fixed_share,11,0.021447348485183426,0.24293104732318796,0.02678157465268921,0.22324695478072978,0.26410937592020506,0.24293104732318796,20.52218557235222,,,
fixed_share,12,0.04740351194314334,0.24948236876175356,0.02394315383359309,0.20238361962825427,0.27470848901464556,0.24948236876175356,21.015748724190637,,,
fixed_share,13,0.05283920378218793,0.2626921697073005,0.020993680657309062,0.18004559934285033,0.27357638058523953,0.2626921697073005,21.915385701122776,,,
