method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
rolling_14,0.3380007362826064,0.3349439985351999,0.34092235156845563,0.1060731447713433,0.9160813582475288,0.0387378800872621,0.0
m5b_smooth0.01,0.3392436805434071,0.3362393019954191,0.3421822158964571,0.10631688640676674,0.9159907460311942,0.04112339453389743,0.0012429442608006744
m5b_smooth0.001,0.33937330845249686,0.33643667318494447,0.34223515348679384,0.1063451536107339,0.9159727618555685,0.041313404846971366,0.0013725721698903738
m5b_smooth0,0.33938913202897136,0.3364709511925113,0.3422199378878283,0.1063507391483769,0.9159634019482179,0.04152896053739468,0.0013883957463649628
han_arw,0.33973675489468386,0.3363827291104078,0.34356941323219026,0.10676288342241577,0.9146443069372286,0.0375158235311957,0.00173601861207742
ensemble3,0.34023011667979003,0.33738480538503385,0.3430073168802304,0.1065605858931659,0.9157496387725587,0.041980509366596766,0.002229380397183567
m5b_smooth0.1,0.34276523957164184,0.33960690269078603,0.34605961900785426,0.10754342488432161,0.913411235474954,0.03971480302615287,0.004764503289035424
m5b_smooth0.3,0.3432638818312737,0.33996820239921294,0.3468480705059555,0.1075882956775019,0.9138623047266149,0.041478960708541894,0.005263145548667268
validation_selected(h=rolling_7),0.35367557231591107,0.35047034364405266,0.3569621327737617,0.11234510272480251,0.9034169726088344,0.025534528170579066,0.015674836033304686
rolling_7,0.35367557231591107,0.35047034364405266,0.3569621327737617,0.11234510272480251,0.9034169726088344,0.025534528170579066,0.015674836033304686
adamoe,0.37983044662782833,0.37694967716785976,0.38286344804415817,0.11953679774983597,0.8959848439355346,0.054785914560423275,0.04182971034522191
uniform5,0.3830888584718671,0.3801045772933254,0.3862409657321521,0.1206763090493614,0.8940552509325229,0.055164287327943186,0.045088122189260615
m2_context_gate,0.3990317946458454,0.3957129947360884,0.40245143459793015,0.12811510545412738,0.8733311058843928,0.023582046568795215,0.06103105836323889
m1_global_mix,0.3990571372346023,0.39578538975556143,0.40244076390912104,0.12822126657548322,0.8732521749821824,0.023828646983436928,0.06105640095199584
rolling_3,0.4065847546713868,0.4027621326849991,0.4103000790267805,0.1306722188109826,0.8700306016417753,0.033684766698422956,0.06858401838878041
diff_forgetting,0.4157113147040733,0.4118759178286284,0.41982493457200887,0.12948752810272898,0.9130835189691017,0.13252147626619598,0.07771057842146686
decay_hl7,0.443713792529841,0.4418636587303185,0.4456813453402708,0.1398398198576513,0.9150550325330183,0.16292013175900522,0.10571305624723462
decay_hl3,0.5051431142875289,0.5028082418452835,0.5075750423605969,0.16457349780279448,0.8981716304299866,0.19222603120220888,0.16714237800492243
expanding,0.5448945486763289,0.5325155806332882,0.5577839797649695,0.18296482016111726,0.7299433538674988,0.04433886450138294,0.20689381239372254
decay_hl1,0.5757484934474525,0.5739419025491393,0.5775655498731737,0.19423241217036338,0.8481640464985314,0.17632434134838948,0.23774775716484606
rolling_1,0.6541403498784302,0.6462574697423848,0.6624392552418946,0.19042755072758746,0.7739931712076528,0.13420729364736808,0.31613961359582377
