day,oracle_horizon,oracle_horizon_loss,oracle_horizon_nominal,oracle_horizon_A,oracle_horizon_loss_A,oracle_horizon_B,oracle_horizon_loss_B,m5b_low_loss,m5b_high_loss,oracle_persistence
4,expanding,0.425862816722892,60,rolling_3,0.4267580589232887,expanding,0.4168044122483989,0.4172645552583255,0.4172645552583255,low
5,expanding,0.40215597844678025,60,expanding,0.4098279524522254,expanding,0.39436026292511805,0.4047570248173157,0.4081228282493126,low
6,expanding,0.4010826577152074,60,expanding,0.4104147395085275,expanding,0.3915238856758957,0.4060769996044213,0.4103766758319839,low
7,expanding,0.4261183822039787,60,expanding,0.43007545209188425,expanding,0.42242154515202823,0.42626439271417316,0.4260180931695445,high
8,expanding,0.5508011035619823,60,expanding,0.5422696514643923,expanding,0.5588355778674797,0.5570414760537988,0.5373944287290856,high
9,rolling_3,0.5856435915437203,3,rolling_3,0.5908306883338313,rolling_3,0.580316302948471,0.6289755704573745,0.582084332299746,high
10,rolling_3,0.49024422396331346,3,rolling_3,0.5042278597197174,rolling_3,0.4763720115993909,0.612410411701246,0.5332782394618876,high
11,rolling_3,0.4297561766023024,3,rolling_3,0.46108793299684253,rolling_3,0.3989628377003321,0.4863883029639667,0.4674637689287711,high
12,rolling_3,0.41101808863393,3,rolling_3,0.41328615967805277,rolling_3,0.40858061809273594,0.46466411453939915,0.4191215483721218,high
13,rolling_7,0.37907510939379063,7,rolling_7,0.3732881825022291,rolling_7,0.38472479691242956,0.4111427460729797,0.39407266256089135,high
14,expanding,0.39458890994839857,60,expanding,0.40256160599076346,expanding,0.3863898087445873,0.468436427218555,0.4320903466634369,high
15,expanding,0.4066553021347063,60,expanding,0.4270374418577785,expanding,0.38816495668980866,0.44119383918663174,0.45883809247777935,low
16,expanding,0.44796332535181843,60,expanding,0.4436882577012284,expanding,0.452021722907057,0.45687962554922784,0.481597723895042,low
17,expanding,0.47952925862448886,60,expanding,0.4930914480023126,rolling_3,0.46115667632070934,0.4890088306464412,0.4753706640226227,high
18,rolling_3,0.4514352507454495,3,rolling_3,0.44562436305815606,rolling_3,0.4571768236690775,0.4741821195786868,0.4478027110043115,high
19,rolling_3,0.42214851473300036,3,expanding,0.4359364227198489,rolling_3,0.406707897939426,0.43296452269852337,0.4045717786071691,high
