day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,3.057389707028513e-05,0.6077082049451651,0.6077080480891289,0.6077386219861992,,True
23,3.5513325484015645e-05,0.6078279020826012,0.6077521792410607,0.6077876925665447,,True
24,2.868303199110578e-05,0.6143421603564251,0.6138217948896875,0.6138504779216786,0.9448790632265983,False
25,7.225275970090816e-05,0.6115552189548085,0.6113240607908098,0.6113963135505107,0.687431503819489,False
26,-1.9984365334124732e-05,0.5996246079511843,0.5992697598980752,0.5992497755327411,1.0563180920932875,False
27,0.0002111422616063452,0.6021389426847366,0.602137461857284,0.6023486041188904,,True
28,-1.4979780105894847e-05,0.6068347559240909,0.6068343138640061,0.6068193340839002,,True
29,2.9770124574723944e-05,0.6080636462562292,0.6079869226041278,0.6080166927287025,,True
30,3.194760195734947e-05,0.6089089462165049,0.6088255916186467,0.608857539220604,,True
