day,regret,l_long,l_oracle,l_method,captured_gain,denom_negligible
22,-5.722840352306857e-05,0.6077082049451651,0.6077080480891289,0.6076508196856059,,True
23,0.00013461956642235595,0.6078279020826012,0.6077521792410607,0.6078867988074831,,True
24,0.00018038603439118894,0.6143421603564251,0.6138217948896875,0.6140021809240787,0.6533474146120747,False
25,3.968676347287925e-05,0.6115552189548085,0.6113240607908098,0.6113637475542827,0.8283133816848026,False
26,0.0007369770554854771,0.5996246079511843,0.5992697598980752,0.6000067369535607,-1.0768806508254731,False
27,-9.826365215137578e-05,0.6021389426847366,0.602137461857284,0.6020391982051326,,True
28,-2.2568668491373955e-05,0.6068347559240909,0.6068343138640061,0.6068117451955147,,True
29,-0.00016435283546600843,0.6080636462562292,0.6079869226041278,0.6078225697686618,,True
30,-0.0001491788094669655,0.6089089462165049,0.6088255916186467,0.6086764128091797,,True
