day,mean_alpha
4,0.10871428571428572
5,0.10871428571428574
6,0.10858941679136999
7,0.10825750548497762
8,0.10778050685421299
9,0.10727032041393665
10,0.10672832924530634
11,0.10595755884576569
12,0.10512609040953644
13,0.10425778998347326
14,0.10337514966171506
15,0.1025929338877029
16,0.10158378981902544
17,0.10053031293849365
18,0.09981076865667275
19,0.09857822415453095
20,0.09749738667364503
21,0.0966869466737041
22,0.09575400886599779
23,0.09463107667318521
24,0.09374839652605926
25,0.09272867650909826
26,0.09166597593682824
27,0.09058548004525711
28,0.08934426175374818
29,0.08824604206314099
30,0.08722489125521345
31,0.08851943842712129
32,0.10176759704470732
33,0.11809232796394403
34,0.1317185530480536
35,0.1404736258850518
36,0.1446811791531679
37,0.1453472627332807
38,0.14334895458959634
39,0.14046807982110415
40,0.13799132350854693
41,0.13497396726808705
42,0.1323602072408169
43,0.13031498190809848
44,0.12843898006279378
45,0.1267559384936494
46,0.12497944955406942
47,0.12285866691408884
48,0.12113695864130608
49,0.11935771088660094
50,0.11788567095859746
51,0.11615340669173678
52,0.11447283425309616
53,0.11277644698958043
54,0.11132024059918745
55,0.1098189119353989
56,0.10830963729088479
57,0.10693999535315707
58,0.10602149693724844
59,0.10488670829843258
60,0.10319458039381896
61,0.10187195155130725
62,0.10167977004503594
63,0.10177038274601287
64,0.10287237526808142
65,0.10462178822300543
66,0.10675831502802224
67,0.10868983687042423
68,0.11079301471523095
69,0.11155027549736568
70,0.1121257464350346
71,0.11091633576868767
72,0.10960071082844537
73,0.10708565733525383
74,0.1046535485796969
75,0.10212630490450121
76,0.09999072684464096
77,0.09774388228727753
78,0.09578643608290402
79,0.09444717104737159
80,0.0933471596539887
81,0.0918065793170838
82,0.09081299357165815
83,0.08965524525241876
84,0.08831338711237127
85,0.08732697257047557
86,0.0862300181373877
87,0.08558148080243717
88,0.08469708809794574
89,0.08362706329733575
90,0.0824930832561018
91,0.08214150319562649
92,0.08185705844310891
93,0.08216156298132564
94,0.0827895486605561
95,0.08432385560905765
96,0.08582644770821052
97,0.08723267763416995
98,0.08804362760334347
99,0.08927300117657785
100,0.08954358353585104
101,0.08933906997200307
102,0.08793469409366254
103,0.08627403629858948
104,0.08430743312039242
105,0.08246226227749573
106,0.08054466325433865
107,0.07903167473158117
108,0.07784934746905282
109,0.07667870505606698
110,0.07564258771726534
111,0.0748028715628418
112,0.07374969681383832
113,0.07281162171858956
114,0.0723726718821647
115,0.07165074539351025
116,0.07099329817489236
117,0.07030588701099912
118,0.06959154635861291
119,0.06918214801628396
