method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
m5b_smooth0.1,0.45126441164486136,0.4471348568147377,0.4552874446908217,0.14698589692534608,0.8300407668989236,0.03211319784093424,-0.004884484629518626
ensemble3,0.45162804319898264,0.44757129266333046,0.45563155333358657,0.14714288428810524,0.8293221540311148,0.03122906990889325,-0.00452085307539731
m5b_smooth0.3,0.45283259196198233,0.4488081148921576,0.45693148394860933,0.1476331397763523,0.8280532021839108,0.030557249925738043,-0.003316304312397611
m2_context_gate,0.4536913482371247,0.4496502816817985,0.45773551645197685,0.1480004855711445,0.8267826337155764,0.029332256552696483,-0.0024575480372552192
m1_global_mix,0.454303944655405,0.4493633570516646,0.4593336211473257,0.1482773989815571,0.8257158704549049,0.02841471007822684,-0.001844951618974988
m5b_smooth0.01,0.45437347002093303,0.4508397602456427,0.457953113027444,0.14822795934719551,0.8262012493335122,0.029474384514564536,-0.0017754262534469022
m5b_smooth0.001,0.455465144055599,0.4515267319994892,0.4595708087883421,0.1486763681286932,0.8251888395756044,0.029159191434881028,-0.0006837522187810133
amgtp,0.4555179923219734,0.45074297480748476,0.46020709439890195,0.14866704856995536,0.8248561914059215,0.028802532397966388,-0.0006309039524066156
amgtp_bx_varhi,0.45552044265078284,0.4514929173055094,0.4595249724675924,0.14863723243338114,0.8250740531151411,0.02992949807550729,-0.0006284536235971424
amgtp_hidden8,0.45567755260438497,0.4507995334439317,0.4606075175908027,0.14873604580207306,0.8248854999490303,0.029602984631522746,-0.00047134366999500575
amgtp_global_q,0.45572235337160666,0.45076089275498066,0.46067614084743214,0.1487469414632032,0.8246786365241986,0.02893363764955332,-0.000426542902773343
amgtp_bx_var0,0.455877304780033,0.4508851305014136,0.46089705373926115,0.14879944194422187,0.8245409533462447,0.029456689068925485,-0.0002715914943468932
amgtp_bx,0.4558840009257734,0.4508805528355055,0.46090498720418716,0.14880195794995543,0.8245346651593332,0.02963339320226276,-0.0002648953486065102
amgtp_hidden16,0.45597425923706425,0.45176387111718175,0.46006935093575946,0.14884922034928566,0.8247771050211335,0.028878720487663254,-0.0001746370373157042
m5b_smooth0,0.4559746000810834,0.45199067617542443,0.46000041234975386,0.1488426791813371,0.8247634569510874,0.029611458573043675,-0.0001742961932966271
amgtp_fixed_beta0,0.4559746000810834,0.45199067617542443,0.46000041234975386,0.1488426791813371,0.8247634569510874,0.029611458573043675,-0.0001742961932966271
amgtp_bx_h8,0.4560114768001611,0.4505939762212579,0.4613326029372681,0.1488853275879903,0.8241995240194857,0.02883818620191508,-0.00013741947421887105
expanding,0.45614889627438,0.4528692465805665,0.45949381709179443,0.14887953620711863,0.8243839534345395,0.028268535422153622,0.0
validation_selected(h=expanding),0.45614889627438,0.4528692465805665,0.45949381709179443,0.14887953620711863,0.8243839534345395,0.028268535422153622,0.0
han_arw,0.45614889627438,0.4528692465805665,0.45949381709179443,0.14887953620711863,0.8243839534345395,0.028268535422153622,0.0
amgtp_no_state,0.45623904219925615,0.4514616105852969,0.46092629346015207,0.14897627384713333,0.8245471301103147,0.030314125850126165,9.014592487615682e-05
amgtp_fixed_beta_hi,0.4563031215834693,0.45133950450730753,0.4612469171384348,0.1489928215538897,0.8241025199560204,0.029092634938664468,0.00015422530908931436
diff_forgetting,0.45964157593850913,0.45656177338242915,0.4627517401236867,0.14988778622810794,0.8237383306478471,0.036006038453484206,0.003492679664129209
adamoe,0.4692521366401096,0.4618783139020661,0.47638812855719176,0.1540771865863171,0.8087208459913702,0.024588986429518164,0.013103240365729674
amgtp_uniform_q,0.47037879237695257,0.46286213792795017,0.47766284127165426,0.15451437352733474,0.8075183096385912,0.02526915941158932,0.014229896102572612
uniform5,0.4703787928489932,0.4628621384517808,0.4776628417951893,0.15451437368847837,0.8075183096385912,0.025269159730623093,0.014229896574613234
rolling_14,0.4719523992647897,0.4686926682021523,0.47532667043689825,0.15496857088847282,0.8063011216766072,0.021922295884990974,0.0158035029904097
decay_hl7,0.5077675692205911,0.5046547044873432,0.5110121980631975,0.166971677462516,0.809073615162563,0.09601498333413123,0.05161867294621107
rolling_7,0.5218470150680152,0.5081963023224565,0.5359593088464065,0.1712087609168252,0.7666065435022933,0.05390552643009519,0.06569811879363528
rolling_3,0.5398571153099585,0.5229576591870109,0.5558109635686227,0.1735516233468914,0.774340176773321,0.08059831804714306,0.08370821903557846
decay_hl3,0.5426882161866545,0.5393601527265824,0.5460611849749352,0.1808741699150773,0.7931278863613492,0.12102904879507943,0.08653931991227451
decay_hl1,0.5832593205643185,0.5806330264770267,0.585699177006564,0.1975843290834295,0.7662466087464308,0.13510209312670624,0.1271104242899385
rolling_1,0.8261446582580763,0.7991712512482281,0.8517415165610106,0.22718457588946123,0.7038482713620293,0.17892221047292953,0.36999576198369627
