day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.26894140243530273,0.2689414322376251
5,0.22989219427108765,0.013585561886429787,0.23138511180877686,0.22834661602973938
6,0.5706567764282227,0.043294113129377365,0.5652800798416138,0.5757541656494141
7,0.8279059529304504,0.03518540784716606,0.8222121596336365,0.8336300253868103
8,0.8609068989753723,0.028257140889763832,0.8526622653007507,0.8689988851547241
9,0.6552183628082275,0.02684258297085762,0.6431775689125061,0.6664372682571411
10,0.2234257012605667,0.01575542986392975,0.2172974795103073,0.22952131927013397
11,0.2597777247428894,0.014246405102312565,0.2514660656452179,0.26824596524238586
12,0.6350734233856201,0.03047359362244606,0.6196540594100952,0.6489684581756592
13,0.8904396891593933,0.025085147470235825,0.8831661343574524,0.8973079323768616
14,0.92074054479599,0.020936528220772743,0.9144780039787292,0.9275522232055664
15,0.8809832334518433,0.02619698829948902,0.873112142086029,0.8887916803359985
16,0.7500376105308533,0.03312806412577629,0.7359917759895325,0.7645595669746399
17,0.6222100853919983,0.027193373069167137,0.6065715551376343,0.6376414895057678
18,0.5962640643119812,0.022970395162701607,0.5823915600776672,0.6103604435920715
19,0.5497100353240967,0.01627245917916298,0.5396120548248291,0.5602481365203857
20,0.4068417251110077,0.010177536867558956,0.4020901322364807,0.41173478960990906
21,0.23285453021526337,0.01942552998661995,0.23364132642745972,0.23210763931274414
22,0.1432681679725647,0.020527027547359467,0.14603576064109802,0.14033326506614685
23,0.10803353786468506,0.019649000838398933,0.11125168204307556,0.1049744188785553
24,0.10057733952999115,0.01953822933137417,0.10483474284410477,0.09645403176546097
25,0.10759670287370682,0.01992436870932579,0.11078188568353653,0.10432980954647064
26,0.14685525000095367,0.020520012825727463,0.1519140601158142,0.14174902439117432
27,0.22192594408988953,0.018673889338970184,0.2282787710428238,0.21592719852924347
28,0.2601027488708496,0.015202432870864868,0.2669299244880676,0.2532207667827606
29,0.2888256013393402,0.013702587224543095,0.2963736951351166,0.2813575863838196
30,0.3292112350463867,0.01078728400170803,0.3363053798675537,0.32221102714538574
31,0.4198229908943176,0.010602086782455444,0.42633458971977234,0.41341468691825867
32,0.5339646935462952,0.019667483866214752,0.5396113991737366,0.5282192826271057
33,0.6100330352783203,0.025523437187075615,0.6156853437423706,0.6041579842567444
34,0.6253014206886292,0.025539958849549294,0.6296888589859009,0.6210066080093384
35,0.5924646258354187,0.022332673892378807,0.596855640411377,0.5879247188568115
36,0.5564543604850769,0.0181721318513155,0.5609901547431946,0.5516508221626282
37,0.5480276942253113,0.014598927460610867,0.5514141321182251,0.5445681810379028
38,0.5003455281257629,0.008527154102921486,0.5033137202262878,0.49737340211868286
39,0.7106508612632751,0.023208782076835632,0.7116883993148804,0.7095925807952881
40,0.9016163945198059,0.020753001794219017,0.8998652100563049,0.9033328890800476
41,0.9612814784049988,0.01090511679649353,0.9601460099220276,0.9624049067497253
42,0.9750575423240662,0.008112568408250809,0.9738790988922119,0.9762266278266907
43,0.9787908792495728,0.007171204313635826,0.9776456356048584,0.9799545407295227
44,0.9794225096702576,0.007018206175416708,0.9779329895973206,0.980925977230072
45,0.972504734992981,0.00835950206965208,0.9706927537918091,0.9743606448173523
46,0.9575894474983215,0.011297990567982197,0.9551917314529419,0.9599806666374207
47,0.9371677041053772,0.012926370836794376,0.9340669512748718,0.940231442451477
48,0.9018702507019043,0.014853762462735176,0.8964468836784363,0.9072291254997253
49,0.8813605308532715,0.014192442409694195,0.8752754330635071,0.8872935175895691
50,0.8852288126945496,0.014114130288362503,0.8789606094360352,0.8914223909378052
51,0.8817138671875,0.013836689293384552,0.8759814500808716,0.8874846696853638
52,0.8538742661476135,0.013979165814816952,0.8470447659492493,0.8605596423149109
53,0.7919326424598694,0.012743241153657436,0.7841560244560242,0.7997716665267944
54,0.6918277740478516,0.012871162965893745,0.6821501851081848,0.7016353607177734
55,0.708916187286377,0.014644259586930275,0.6971352696418762,0.7205255627632141
56,0.8556329607963562,0.014777298085391521,0.8460012078285217,0.8651752471923828
57,0.9117063283920288,0.013497192412614822,0.9046571850776672,0.9186806082725525
58,0.9240978360176086,0.012935989536345005,0.9177708029747009,0.9306219220161438
59,0.912520170211792,0.01449505053460598,0.9049325585365295,0.920077383518219
60,0.8947645425796509,0.01587444543838501,0.886364758014679,0.9029000401496887
61,0.864603579044342,0.016798947006464005,0.855996310710907,0.8731879591941833
62,0.8040461540222168,0.017145145684480667,0.7938769459724426,0.8142697215080261
63,0.6589326858520508,0.013332756236195564,0.6479498147964478,0.6697556376457214
64,0.44409677386283875,0.01747925765812397,0.4359382688999176,0.4522552490234375
65,0.2716189920902252,0.024168711155653,0.2678302824497223,0.27565819025039673
66,0.21184618771076202,0.024219941347837448,0.2093084752559662,0.21437378227710724
67,0.2003224641084671,0.02304786443710327,0.19943466782569885,0.20116418600082397
68,0.3335248529911041,0.01676083728671074,0.33047574758529663,0.3364504873752594
69,0.658822238445282,0.0133455079048872,0.6525270938873291,0.6654181480407715
70,0.694529116153717,0.01675531454384327,0.6873044967651367,0.7020085453987122
71,0.4890187084674835,0.009897763840854168,0.481664776802063,0.4962174594402313
72,0.31085649132728577,0.012290719896554947,0.3051711320877075,0.31653428077697754
73,0.3295964002609253,0.011731735430657864,0.323393851518631,0.3361126482486725
74,0.5176727771759033,0.017440790310502052,0.5100604295730591,0.5251442790031433
75,0.7178739309310913,0.02799892984330654,0.7125741839408875,0.7238422632217407
76,0.8124373555183411,0.02735513262450695,0.8087633848190308,0.816180408000946
77,0.845787763595581,0.02424655668437481,0.8434990048408508,0.8479576706886292
78,0.8500254154205322,0.02319386973977089,0.8475399017333984,0.8523692488670349
79,0.8590571284294128,0.02079949527978897,0.8578442335128784,0.8603061437606812
80,0.8555019497871399,0.020034678280353546,0.8544964790344238,0.85646653175354
81,0.7962877750396729,0.018513165414333344,0.7954394221305847,0.7971624732017517
82,0.7552309632301331,0.015213028527796268,0.7529492378234863,0.7575096487998962
83,0.923128604888916,0.012351426295936108,0.9210402965545654,0.9253878593444824
84,0.977186381816864,0.006081366445869207,0.9757184982299805,0.9786999225616455
85,0.9901944398880005,0.003249493194743991,0.9893290996551514,0.9910563230514526
86,0.9933918714523315,0.0023479179944843054,0.9927787184715271,0.9940099120140076
87,0.9926445484161377,0.0025766980834305286,0.9919873476028442,0.9933304786682129
88,0.9888285994529724,0.0034263543784618378,0.9878809452056885,0.9897813200950623
89,0.9824249744415283,0.004640838131308556,0.9809969663619995,0.9838470816612244
90,0.9661548137664795,0.006856582127511501,0.9635149836540222,0.9687319993972778
91,0.9407097101211548,0.008938340470194817,0.9365597367286682,0.9449378848075867
92,0.9098415374755859,0.010746532119810581,0.9040758609771729,0.915135383605957
93,0.8857454657554626,0.011426916345953941,0.8797421455383301,0.8917726278305054
94,0.836715817451477,0.011654303409159184,0.8300607204437256,0.8430336713790894
95,0.7646201252937317,0.010779745876789093,0.757167398929596,0.7720034122467041
96,0.7661999464035034,0.010605823248624802,0.7590295076370239,0.7733036875724792
97,0.8472771048545837,0.012007017619907856,0.841006338596344,0.8538299798965454
98,0.9117529392242432,0.011036203242838383,0.9068931937217712,0.9164719581604004
99,0.9308299422264099,0.01042189821600914,0.9269941449165344,0.9346098303794861
100,0.93325275182724,0.010797676630318165,0.928963840007782,0.9374791383743286
101,0.9251408576965332,0.011480435729026794,0.9206881523132324,0.9294648766517639
102,0.9139034152030945,0.01224811002612114,0.9095532894134521,0.9182534217834473
103,0.8925395607948303,0.012722555547952652,0.8877977728843689,0.8973320126533508
104,0.8583570122718811,0.012575654312968254,0.8532431125640869,0.8635811805725098
