day,beta,beta_std,beta_A,beta_B
4,0.2689414322376251,0.0,0.2689414322376251,0.2689414322376251
5,0.2728290259838104,0.017673049122095108,0.2694588601589203,0.27612364292144775
6,0.5701537132263184,0.052073583006858826,0.5605208873748779,0.5793350338935852
7,0.7354389429092407,0.047646407037973404,0.7212917804718018,0.7493801116943359
8,0.7532344460487366,0.03851358965039253,0.7365998029708862,0.769736647605896
9,0.4585913121700287,0.024961411952972412,0.44032445549964905,0.4772023856639862
10,0.19515015184879303,0.01961980015039444,0.18662357330322266,0.20348559319972992
11,0.30527153611183167,0.017938965931534767,0.2937779128551483,0.31687289476394653
12,0.6789182424545288,0.030115844681859016,0.662043571472168,0.6951962113380432
13,0.8639463782310486,0.027068285271525383,0.8535960912704468,0.8746904134750366
14,0.8333139419555664,0.029562612995505333,0.8213762640953064,0.8448446989059448
15,0.5565150380134583,0.02677121013402939,0.5405908823013306,0.5721863508224487
16,0.19977113604545593,0.016169680282473564,0.19365520775318146,0.20630016922950745
17,0.09588074684143066,0.015006211586296558,0.09407820552587509,0.09776438027620316
18,0.07650003582239151,0.014057007618248463,0.07596209645271301,0.07701070606708527
19,0.07333134114742279,0.013696153648197651,0.07261055707931519,0.07402662187814713
20,0.08199884742498398,0.014129758812487125,0.08247511088848114,0.08151619136333466
21,0.08963222056627274,0.013552152551710606,0.09058816730976105,0.08870019763708115
22,0.1281849443912506,0.01589919999241829,0.12996725738048553,0.1264168620109558
23,0.1734905242919922,0.016588127240538597,0.17601029574871063,0.17088186740875244
24,0.2161324918270111,0.015875739976763725,0.2192051261663437,0.21312467753887177
25,0.28403276205062866,0.011704200878739357,0.2869575023651123,0.2810449004173279
26,0.41934603452682495,0.014306875877082348,0.41923853754997253,0.41945597529411316
27,0.5179014205932617,0.021472960710525513,0.5165849328041077,0.5192410349845886
28,0.5337865948677063,0.022584769874811172,0.532249391078949,0.5352753400802612
29,0.5634308457374573,0.024248505011200905,0.5601393580436707,0.5669727325439453
30,0.6716293096542358,0.02882768027484417,0.6684389114379883,0.674910306930542
31,0.8320473432540894,0.02833572030067444,0.8285796642303467,0.8354418277740479
32,0.9238476753234863,0.018916940316557884,0.9222545027732849,0.9254536032676697
33,0.9535552859306335,0.013624656945466995,0.953013002872467,0.9540975093841553
34,0.966796875,0.010342806577682495,0.9662723541259766,0.9673420190811157
35,0.9691196084022522,0.009319085627794266,0.9676254987716675,0.9705474972724915
