regime,seed,config,beta,ll
s3_recurring,27,fixed_beta_0.00,0.0,0.45059100909407257
s3_recurring,27,fixed_beta_0.05,0.05,0.4494670442154474
s3_recurring,27,fixed_beta_0.10,0.1,0.4501428314011734
s3_recurring,27,fixed_beta_0.15,0.15,0.4546203473087597
s3_recurring,27,fixed_beta_0.20,0.2,0.44861008868660535
s3_recurring,27,fixed_beta_0.25,0.25,0.45537089323714297
s3_recurring,27,fixed_beta_0.30,0.3,0.4529407689923522
s3_recurring,27,fixed_beta_0.35,0.35,0.445826640946291
s3_recurring,27,fixed_beta_0.40,0.4,0.4516949575570683
s3_recurring,27,fixed_beta_0.45,0.45,0.4549553070522864
s3_recurring,27,fixed_beta_0.50,0.5,0.4526030323556154
s3_recurring,27,fixed_beta_0.55,0.55,0.44876553511263106
s3_recurring,27,fixed_beta_0.60,0.6,0.44595975769774093
s3_recurring,27,fixed_beta_0.65,0.65,0.4479077680567098
s3_recurring,27,fixed_beta_0.70,0.7,0.44556541617442486
s3_recurring,27,fixed_beta_0.75,0.75,0.44371764984575734
s3_recurring,27,fixed_beta_0.80,0.8,0.44142537474461907
s3_recurring,27,fixed_beta_0.85,0.85,0.441716431069376
s3_recurring,27,fixed_beta_0.90,0.9,0.4433753807053106
s3_recurring,27,fixed_beta_0.95,0.95,0.4455912784201214
s3_recurring,27,fixed_beta_1.00,1.0,0.45078880891954426
s3_recurring,27,amgtp_adaptive,,0.4406086162123042
s3_recurring,27,m5b_smooth0.001,,0.4496195139843497
s3_recurring,27,m5b_smooth0.1,,0.43733632595180977
s3_recurring,27,ensemble3,,0.4393583479967537
