regime,seed,config,beta,ll
s3c_recurring_p11,24,fixed_beta_0.00,0.0,0.43948907183963454
s3c_recurring_p11,24,fixed_beta_0.05,0.05,0.44149433744347294
s3c_recurring_p11,24,fixed_beta_0.10,0.1,0.43890007211940807
s3c_recurring_p11,24,fixed_beta_0.15,0.15,0.44104876435124474
s3c_recurring_p11,24,fixed_beta_0.20,0.2,0.43946611431233723
s3c_recurring_p11,24,fixed_beta_0.25,0.25,0.4392735248310536
s3c_recurring_p11,24,fixed_beta_0.30,0.3,0.4409409321266567
s3c_recurring_p11,24,fixed_beta_0.35,0.35,0.4387466790203909
s3c_recurring_p11,24,fixed_beta_0.40,0.4,0.43998440587004933
s3c_recurring_p11,24,fixed_beta_0.45,0.45,0.43914865584732504
s3c_recurring_p11,24,fixed_beta_0.50,0.5,0.43907729206279505
s3c_recurring_p11,24,fixed_beta_0.55,0.55,0.4374016337306508
s3c_recurring_p11,24,fixed_beta_0.60,0.6,0.4374319708139327
s3c_recurring_p11,24,fixed_beta_0.65,0.65,0.4366863066496453
s3c_recurring_p11,24,fixed_beta_0.70,0.7,0.43724533907914165
s3c_recurring_p11,24,fixed_beta_0.75,0.75,0.4359265855023391
s3c_recurring_p11,24,fixed_beta_0.80,0.8,0.43599340580628987
s3c_recurring_p11,24,fixed_beta_0.85,0.85,0.4362006915839486
s3c_recurring_p11,24,fixed_beta_0.90,0.9,0.4371781845599292
s3c_recurring_p11,24,fixed_beta_0.95,0.95,0.44075395133876916
s3c_recurring_p11,24,fixed_beta_1.00,1.0,0.44922524646959905
s3c_recurring_p11,24,amgtp_adaptive,,0.43536176849536556
s3c_recurring_p11,24,m5b_smooth0.001,,0.4397765825123558
s3c_recurring_p11,24,m5b_smooth0.1,,0.43443732397266094
s3c_recurring_p11,24,ensemble3,,0.4362806330188436
