regime,seed,config,beta,ll
s8_irregular_recurring,23,fixed_beta_0.00,0.0,0.4756009128553987
s8_irregular_recurring,23,fixed_beta_0.05,0.05,0.45685274304118934
s8_irregular_recurring,23,fixed_beta_0.10,0.1,0.46223454315703827
s8_irregular_recurring,23,fixed_beta_0.15,0.15,0.4789730886189134
s8_irregular_recurring,23,fixed_beta_0.20,0.2,0.48343799669926957
s8_irregular_recurring,23,fixed_beta_0.25,0.25,0.4931574585968647
s8_irregular_recurring,23,fixed_beta_0.30,0.3,0.4482660162012072
s8_irregular_recurring,23,fixed_beta_0.35,0.35,0.44805944409277365
s8_irregular_recurring,23,fixed_beta_0.40,0.4,0.46687505433750504
s8_irregular_recurring,23,fixed_beta_0.45,0.45,0.4779652322743083
s8_irregular_recurring,23,fixed_beta_0.50,0.5,0.47127504061750797
s8_irregular_recurring,23,fixed_beta_0.55,0.55,0.45085090624300855
s8_irregular_recurring,23,fixed_beta_0.60,0.6,0.4456181296712202
s8_irregular_recurring,23,fixed_beta_0.65,0.65,0.44118791433656873
s8_irregular_recurring,23,fixed_beta_0.70,0.7,0.43812105482406843
s8_irregular_recurring,23,fixed_beta_0.75,0.75,0.4574356192392046
s8_irregular_recurring,23,fixed_beta_0.80,0.8,0.43541628910303076
s8_irregular_recurring,23,fixed_beta_0.85,0.85,0.43184566996711515
s8_irregular_recurring,23,fixed_beta_0.90,0.9,0.4299777501284218
s8_irregular_recurring,23,fixed_beta_0.95,0.95,0.42786824025109943
s8_irregular_recurring,23,fixed_beta_1.00,1.0,0.4297386011060898
s8_irregular_recurring,23,amgtp_adaptive,,0.4384077649677167
s8_irregular_recurring,23,m5b_smooth0.001,,0.48373646273711834
s8_irregular_recurring,23,m5b_smooth0.1,,0.45024001588911594
s8_irregular_recurring,23,ensemble3,,0.45084273997800545
