regime,seed,config,beta,ll
s6_mixed,23,fixed_beta_0.00,0.0,0.4598748389428152
s6_mixed,23,fixed_beta_0.05,0.05,0.4291705654339638
s6_mixed,23,fixed_beta_0.10,0.1,0.4299924197777343
s6_mixed,23,fixed_beta_0.15,0.15,0.42286094341163377
s6_mixed,23,fixed_beta_0.20,0.2,0.427914292819288
s6_mixed,23,fixed_beta_0.25,0.25,0.42653163388802
s6_mixed,23,fixed_beta_0.30,0.3,0.42983655193345544
s6_mixed,23,fixed_beta_0.35,0.35,0.4372393345093456
s6_mixed,23,fixed_beta_0.40,0.4,0.42996233559062297
s6_mixed,23,fixed_beta_0.45,0.45,0.42597278045648385
s6_mixed,23,fixed_beta_0.50,0.5,0.43888045412012183
s6_mixed,23,fixed_beta_0.55,0.55,0.42433892170237847
s6_mixed,23,fixed_beta_0.60,0.6,0.4112238578728476
s6_mixed,23,fixed_beta_0.65,0.65,0.4388723418156458
s6_mixed,23,fixed_beta_0.70,0.7,0.42107872568347665
s6_mixed,23,fixed_beta_0.75,0.75,0.4194522877037769
s6_mixed,23,fixed_beta_0.80,0.8,0.4245957214707855
s6_mixed,23,fixed_beta_0.85,0.85,0.41914678049971804
s6_mixed,23,fixed_beta_0.90,0.9,0.41730881605352604
s6_mixed,23,fixed_beta_0.95,0.95,0.41573771444735796
s6_mixed,23,fixed_beta_1.00,1.0,0.4210834916898398
s6_mixed,23,amgtp_adaptive,,0.4328607323237505
s6_mixed,23,m5b_smooth0.001,,0.43737986992914535
s6_mixed,23,m5b_smooth0.1,,0.42596420328141804
s6_mixed,23,ensemble3,,0.4268940024713891
