regime,seed,config,beta,ll
s1_abrupt,0,fixed_beta_0.00,0.0,0.3357891279707391
s1_abrupt,0,fixed_beta_0.05,0.05,0.33578920784791294
s1_abrupt,0,fixed_beta_0.10,0.1,0.3358970891780662
s1_abrupt,0,fixed_beta_0.15,0.15,0.33603888267073045
s1_abrupt,0,fixed_beta_0.20,0.2,0.3361588197310413
s1_abrupt,0,fixed_beta_0.25,0.25,0.3362556248526644
s1_abrupt,0,fixed_beta_0.30,0.3,0.336394596221057
s1_abrupt,0,fixed_beta_0.35,0.35,0.33660299662696896
s1_abrupt,0,fixed_beta_0.40,0.4,0.3368145996015997
s1_abrupt,0,fixed_beta_0.45,0.45,0.33707499491223064
s1_abrupt,0,fixed_beta_0.50,0.5,0.33744434008910806
s1_abrupt,0,fixed_beta_0.55,0.55,0.3379438524163442
s1_abrupt,0,fixed_beta_0.60,0.6,0.3386329130529955
s1_abrupt,0,fixed_beta_0.65,0.65,0.3396079808315094
s1_abrupt,0,fixed_beta_0.70,0.7,0.34094353486953316
s1_abrupt,0,fixed_beta_0.75,0.75,0.34295921095637444
s1_abrupt,0,fixed_beta_0.80,0.8,0.3458991714574036
s1_abrupt,0,fixed_beta_0.85,0.85,0.35035136050637744
s1_abrupt,0,fixed_beta_0.90,0.9,0.3571368267655502
s1_abrupt,0,fixed_beta_0.95,0.95,0.3663574873816267
s1_abrupt,0,fixed_beta_1.00,1.0,0.3777461074717259
s1_abrupt,0,amgtp_adaptive,,0.33661464915875666
s1_abrupt,0,m5b_smooth0.001,,0.33577810454674495
s1_abrupt,0,m5b_smooth0.1,,0.3486197885122404
s1_abrupt,0,ensemble3,,0.3367220055625337
