regime,seed,config,beta,ll
s6_mixed,1,fixed_beta_0.00,0.0,0.3928547093204957
s6_mixed,1,fixed_beta_0.05,0.05,0.3963026051814837
s6_mixed,1,fixed_beta_0.10,0.1,0.4049419794775602
s6_mixed,1,fixed_beta_0.15,0.15,0.42746630779130995
s6_mixed,1,fixed_beta_0.20,0.2,0.4250961902902655
s6_mixed,1,fixed_beta_0.25,0.25,0.4263586775353073
s6_mixed,1,fixed_beta_0.30,0.3,0.42683883677517215
s6_mixed,1,fixed_beta_0.35,0.35,0.42770310228245584
s6_mixed,1,fixed_beta_0.40,0.4,0.42534721063784203
s6_mixed,1,fixed_beta_0.45,0.45,0.4223505890051811
s6_mixed,1,fixed_beta_0.50,0.5,0.418936734457502
s6_mixed,1,fixed_beta_0.55,0.55,0.41458572221055157
s6_mixed,1,fixed_beta_0.60,0.6,0.4107819950341347
s6_mixed,1,fixed_beta_0.65,0.65,0.4076247229229334
s6_mixed,1,fixed_beta_0.70,0.7,0.4052120774407385
s6_mixed,1,fixed_beta_0.75,0.75,0.40332287329553196
s6_mixed,1,fixed_beta_0.80,0.8,0.4021187120528204
s6_mixed,1,fixed_beta_0.85,0.85,0.4006217035813513
s6_mixed,1,fixed_beta_0.90,0.9,0.4001684816114982
s6_mixed,1,fixed_beta_0.95,0.95,0.40274755386817285
s6_mixed,1,fixed_beta_1.00,1.0,0.41153791038841825
s6_mixed,1,amgtp_adaptive,,0.3904235074418984
s6_mixed,1,m5b_smooth0.001,,0.39045022664092327
s6_mixed,1,m5b_smooth0.1,,0.3961109841740158
s6_mixed,1,ensemble3,,0.3922180382208899
