regime,seed,config,beta,ll
s9_heterogeneous,22,fixed_beta_0.00,0.0,0.4481623571047579
s9_heterogeneous,22,fixed_beta_0.05,0.05,0.452463342149985
s9_heterogeneous,22,fixed_beta_0.10,0.1,0.4455004925846644
s9_heterogeneous,22,fixed_beta_0.15,0.15,0.46409219351778086
s9_heterogeneous,22,fixed_beta_0.20,0.2,0.4456796956739475
s9_heterogeneous,22,fixed_beta_0.25,0.25,0.4449157953408061
s9_heterogeneous,22,fixed_beta_0.30,0.3,0.4416527900660824
s9_heterogeneous,22,fixed_beta_0.35,0.35,0.4502581969501068
s9_heterogeneous,22,fixed_beta_0.40,0.4,0.44997599972854196
s9_heterogeneous,22,fixed_beta_0.45,0.45,0.45488378637711324
s9_heterogeneous,22,fixed_beta_0.50,0.5,0.4432720361424163
s9_heterogeneous,22,fixed_beta_0.55,0.55,0.44672408429238475
s9_heterogeneous,22,fixed_beta_0.60,0.6,0.4422490853752762
s9_heterogeneous,22,fixed_beta_0.65,0.65,0.4475507701473781
s9_heterogeneous,22,fixed_beta_0.70,0.7,0.449896111266948
s9_heterogeneous,22,fixed_beta_0.75,0.75,0.44315549994780007
s9_heterogeneous,22,fixed_beta_0.80,0.8,0.4416453756241671
s9_heterogeneous,22,fixed_beta_0.85,0.85,0.43717154248859635
s9_heterogeneous,22,fixed_beta_0.90,0.9,0.43638812177832675
s9_heterogeneous,22,fixed_beta_0.95,0.95,0.43695225426695966
s9_heterogeneous,22,fixed_beta_1.00,1.0,0.43941862473870597
s9_heterogeneous,22,amgtp_adaptive,,0.4432626803609477
s9_heterogeneous,22,m5b_smooth0.001,,0.4492648438666553
s9_heterogeneous,22,m5b_smooth0.1,,0.4375141438817032
s9_heterogeneous,22,ensemble3,,0.4450420077640517
