regime,seed,config,beta,ll
s4_local,30,fixed_beta_0.00,0.0,0.45531991724509435
s4_local,30,fixed_beta_0.05,0.05,0.45687787848720607
s4_local,30,fixed_beta_0.10,0.1,0.45845220102072487
s4_local,30,fixed_beta_0.15,0.15,0.4600437589914707
s4_local,30,fixed_beta_0.20,0.2,0.4616343802388215
s4_local,30,fixed_beta_0.25,0.25,0.4631693535491913
s4_local,30,fixed_beta_0.30,0.3,0.46468951485496934
s4_local,30,fixed_beta_0.35,0.35,0.466319865053337
s4_local,30,fixed_beta_0.40,0.4,0.46800102947982136
s4_local,30,fixed_beta_0.45,0.45,0.46969835989974407
s4_local,30,fixed_beta_0.50,0.5,0.471099982902072
s4_local,30,fixed_beta_0.55,0.55,0.4725920650570862
s4_local,30,fixed_beta_0.60,0.6,0.47397380094821157
s4_local,30,fixed_beta_0.65,0.65,0.4753056373156425
s4_local,30,fixed_beta_0.70,0.7,0.47684745534110146
s4_local,30,fixed_beta_0.75,0.75,0.4783651646544676
s4_local,30,fixed_beta_0.80,0.8,0.4798357485746015
s4_local,30,fixed_beta_0.85,0.85,0.4815977658018483
s4_local,30,fixed_beta_0.90,0.9,0.4838311023209756
s4_local,30,fixed_beta_0.95,0.95,0.4881930941545523
s4_local,30,fixed_beta_1.00,1.0,0.49991904654692104
s4_local,30,amgtp_adaptive,,0.4573454543254959
s4_local,30,m5b_smooth0.001,,0.4551061487951397
s4_local,30,m5b_smooth0.1,,0.46470473883285884
s4_local,30,ensemble3,,0.456177218971397
