regime,seed,config,beta,ll
s9_heterogeneous,28,fixed_beta_0.00,0.0,0.4549773159926068
s9_heterogeneous,28,fixed_beta_0.05,0.05,0.45812647759050534
s9_heterogeneous,28,fixed_beta_0.10,0.1,0.4530363225347687
s9_heterogeneous,28,fixed_beta_0.15,0.15,0.45657027119023846
s9_heterogeneous,28,fixed_beta_0.20,0.2,0.4502489101357015
s9_heterogeneous,28,fixed_beta_0.25,0.25,0.45513329017456866
s9_heterogeneous,28,fixed_beta_0.30,0.3,0.44968708402982205
s9_heterogeneous,28,fixed_beta_0.35,0.35,0.4522268600682821
s9_heterogeneous,28,fixed_beta_0.40,0.4,0.4477166408159883
s9_heterogeneous,28,fixed_beta_0.45,0.45,0.4486134702664369
s9_heterogeneous,28,fixed_beta_0.50,0.5,0.44426770819383454
s9_heterogeneous,28,fixed_beta_0.55,0.55,0.4447226828157425
s9_heterogeneous,28,fixed_beta_0.60,0.6,0.45190709499604476
s9_heterogeneous,28,fixed_beta_0.65,0.65,0.4473268735045947
s9_heterogeneous,28,fixed_beta_0.70,0.7,0.4452522179649203
s9_heterogeneous,28,fixed_beta_0.75,0.75,0.4464977233532041
s9_heterogeneous,28,fixed_beta_0.80,0.8,0.44304488288862504
s9_heterogeneous,28,fixed_beta_0.85,0.85,0.44183477239926155
s9_heterogeneous,28,fixed_beta_0.90,0.9,0.4426046884275912
s9_heterogeneous,28,fixed_beta_0.95,0.95,0.4433114526226106
s9_heterogeneous,28,fixed_beta_1.00,1.0,0.44527360203094446
s9_heterogeneous,28,amgtp_adaptive,,0.45085433148751203
s9_heterogeneous,28,m5b_smooth0.001,,0.45531789760994956
s9_heterogeneous,28,m5b_smooth0.1,,0.4413748719298619
s9_heterogeneous,28,ensemble3,,0.4439136183677251
