regime,seed,config,beta,ll
s9_heterogeneous,21,fixed_beta_0.00,0.0,0.471154656802975
s9_heterogeneous,21,fixed_beta_0.05,0.05,0.46941307476229716
s9_heterogeneous,21,fixed_beta_0.10,0.1,0.47376691694685596
s9_heterogeneous,21,fixed_beta_0.15,0.15,0.4717156860132698
s9_heterogeneous,21,fixed_beta_0.20,0.2,0.4718471312686118
s9_heterogeneous,21,fixed_beta_0.25,0.25,0.46769722768174743
s9_heterogeneous,21,fixed_beta_0.30,0.3,0.4738020391293279
s9_heterogeneous,21,fixed_beta_0.35,0.35,0.47296252098642816
s9_heterogeneous,21,fixed_beta_0.40,0.4,0.4695167242845156
s9_heterogeneous,21,fixed_beta_0.45,0.45,0.4679559668102116
s9_heterogeneous,21,fixed_beta_0.50,0.5,0.4659805150954984
s9_heterogeneous,21,fixed_beta_0.55,0.55,0.4640822123276925
s9_heterogeneous,21,fixed_beta_0.60,0.6,0.46219130559457433
s9_heterogeneous,21,fixed_beta_0.65,0.65,0.4620370328130916
s9_heterogeneous,21,fixed_beta_0.70,0.7,0.4614939544042577
s9_heterogeneous,21,fixed_beta_0.75,0.75,0.4576300071670965
s9_heterogeneous,21,fixed_beta_0.80,0.8,0.4496633128116434
s9_heterogeneous,21,fixed_beta_0.85,0.85,0.4508964505475414
s9_heterogeneous,21,fixed_beta_0.90,0.9,0.4520677428747404
s9_heterogeneous,21,fixed_beta_0.95,0.95,0.4519044324800754
s9_heterogeneous,21,fixed_beta_1.00,1.0,0.453881729739187
s9_heterogeneous,21,amgtp_adaptive,,0.4707354812796867
s9_heterogeneous,21,m5b_smooth0.001,,0.4627546893053044
s9_heterogeneous,21,m5b_smooth0.1,,0.4506859355488413
s9_heterogeneous,21,ensemble3,,0.45434830661005654
