regime,seed,config,beta,ll
s8_irregular_recurring,31,fixed_beta_0.00,0.0,0.4953555861191321
s8_irregular_recurring,31,fixed_beta_0.05,0.05,0.4809180490789356
s8_irregular_recurring,31,fixed_beta_0.10,0.1,0.46771834379919375
s8_irregular_recurring,31,fixed_beta_0.15,0.15,0.47875148543031976
s8_irregular_recurring,31,fixed_beta_0.20,0.2,0.4656075443801252
s8_irregular_recurring,31,fixed_beta_0.25,0.25,0.4683497563870756
s8_irregular_recurring,31,fixed_beta_0.30,0.3,0.46892683028499155
s8_irregular_recurring,31,fixed_beta_0.35,0.35,0.4700341319880286
s8_irregular_recurring,31,fixed_beta_0.40,0.4,0.45214597070634177
s8_irregular_recurring,31,fixed_beta_0.45,0.45,0.47720236218042583
s8_irregular_recurring,31,fixed_beta_0.50,0.5,0.47275759857745475
s8_irregular_recurring,31,fixed_beta_0.55,0.55,0.4795241010599857
s8_irregular_recurring,31,fixed_beta_0.60,0.6,0.469808601284884
s8_irregular_recurring,31,fixed_beta_0.65,0.65,0.457641876660569
s8_irregular_recurring,31,fixed_beta_0.70,0.7,0.44951419841645074
s8_irregular_recurring,31,fixed_beta_0.75,0.75,0.44828512218939653
s8_irregular_recurring,31,fixed_beta_0.80,0.8,0.4453179800074828
s8_irregular_recurring,31,fixed_beta_0.85,0.85,0.4393555052078052
s8_irregular_recurring,31,fixed_beta_0.90,0.9,0.4401433752737429
s8_irregular_recurring,31,fixed_beta_0.95,0.95,0.439021626624323
s8_irregular_recurring,31,fixed_beta_1.00,1.0,0.44068745756902883
s8_irregular_recurring,31,amgtp_adaptive,,0.45952882212643065
s8_irregular_recurring,31,m5b_smooth0.001,,0.5030962987030495
s8_irregular_recurring,31,m5b_smooth0.1,,0.4701680497270974
s8_irregular_recurring,31,ensemble3,,0.48444781752922944
