regime,seed,config,beta,ll
s5_opposing_local,3,fixed_beta_0.00,0.0,0.4856464752126936
s5_opposing_local,3,fixed_beta_0.05,0.05,0.48584242450182274
s5_opposing_local,3,fixed_beta_0.10,0.1,0.485183489077636
s5_opposing_local,3,fixed_beta_0.15,0.15,0.4846709041119736
s5_opposing_local,3,fixed_beta_0.20,0.2,0.48454841311461616
s5_opposing_local,3,fixed_beta_0.25,0.25,0.4848716220448597
s5_opposing_local,3,fixed_beta_0.30,0.3,0.48494449462122413
s5_opposing_local,3,fixed_beta_0.35,0.35,0.4853177121233962
s5_opposing_local,3,fixed_beta_0.40,0.4,0.4860622388324774
s5_opposing_local,3,fixed_beta_0.45,0.45,0.4864244776656955
s5_opposing_local,3,fixed_beta_0.50,0.5,0.48654980866140685
s5_opposing_local,3,fixed_beta_0.55,0.55,0.4867290099453576
s5_opposing_local,3,fixed_beta_0.60,0.6,0.48710752534045926
s5_opposing_local,3,fixed_beta_0.65,0.65,0.4878678249961109
s5_opposing_local,3,fixed_beta_0.70,0.7,0.48880257563454493
s5_opposing_local,3,fixed_beta_0.75,0.75,0.4907094434443707
s5_opposing_local,3,fixed_beta_0.80,0.8,0.49230893055022457
s5_opposing_local,3,fixed_beta_0.85,0.85,0.4936820798881398
s5_opposing_local,3,fixed_beta_0.90,0.9,0.4965045341438811
s5_opposing_local,3,fixed_beta_0.95,0.95,0.5010741045699005
s5_opposing_local,3,fixed_beta_1.00,1.0,0.5083828152437134
s5_opposing_local,3,amgtp_adaptive,,0.4852044634808653
s5_opposing_local,3,m5b_smooth0.001,,0.4848555003006453
s5_opposing_local,3,m5b_smooth0.1,,0.4910447999256891
s5_opposing_local,3,ensemble3,,0.48629239966605986
