regime,seed,config,beta,ll
s3c_recurring_p11,2,fixed_beta_0.00,0.0,0.4296149048784792
s3c_recurring_p11,2,fixed_beta_0.05,0.05,0.42783111586860556
s3c_recurring_p11,2,fixed_beta_0.10,0.1,0.4300839307440236
s3c_recurring_p11,2,fixed_beta_0.15,0.15,0.4284203029285588
s3c_recurring_p11,2,fixed_beta_0.20,0.2,0.42937608998042565
s3c_recurring_p11,2,fixed_beta_0.25,0.25,0.4277528343966556
s3c_recurring_p11,2,fixed_beta_0.30,0.3,0.42660161455166795
s3c_recurring_p11,2,fixed_beta_0.35,0.35,0.42832921716198796
s3c_recurring_p11,2,fixed_beta_0.40,0.4,0.42770464559719396
s3c_recurring_p11,2,fixed_beta_0.45,0.45,0.4267420975114655
s3c_recurring_p11,2,fixed_beta_0.50,0.5,0.4268060056171868
s3c_recurring_p11,2,fixed_beta_0.55,0.55,0.42663057375316193
s3c_recurring_p11,2,fixed_beta_0.60,0.6,0.42534248846679346
s3c_recurring_p11,2,fixed_beta_0.65,0.65,0.42454699338209956
s3c_recurring_p11,2,fixed_beta_0.70,0.7,0.4246482140241588
s3c_recurring_p11,2,fixed_beta_0.75,0.75,0.4245078722931662
s3c_recurring_p11,2,fixed_beta_0.80,0.8,0.4237659747581055
s3c_recurring_p11,2,fixed_beta_0.85,0.85,0.42398393093668063
s3c_recurring_p11,2,fixed_beta_0.90,0.9,0.4250276225755018
s3c_recurring_p11,2,fixed_beta_0.95,0.95,0.4280216454049715
s3c_recurring_p11,2,fixed_beta_1.00,1.0,0.4358896676563894
s3c_recurring_p11,2,amgtp_adaptive,,0.4236240511410314
s3c_recurring_p11,2,m5b_smooth0.001,,0.43019991577266586
s3c_recurring_p11,2,m5b_smooth0.1,,0.4195945812399567
s3c_recurring_p11,2,ensemble3,,0.4210077830878825
