regime,seed,config,beta,ll
s3c_recurring_p11,23,fixed_beta_0.00,0.0,0.44680446108571964
s3c_recurring_p11,23,fixed_beta_0.05,0.05,0.4470985448660771
s3c_recurring_p11,23,fixed_beta_0.10,0.1,0.44623385026404866
s3c_recurring_p11,23,fixed_beta_0.15,0.15,0.4471320752552736
s3c_recurring_p11,23,fixed_beta_0.20,0.2,0.44646883544964555
s3c_recurring_p11,23,fixed_beta_0.25,0.25,0.446539622621812
s3c_recurring_p11,23,fixed_beta_0.30,0.3,0.4452610835716616
s3c_recurring_p11,23,fixed_beta_0.35,0.35,0.444758525599206
s3c_recurring_p11,23,fixed_beta_0.40,0.4,0.44586365587608023
s3c_recurring_p11,23,fixed_beta_0.45,0.45,0.4457703137375625
s3c_recurring_p11,23,fixed_beta_0.50,0.5,0.4442397516438508
s3c_recurring_p11,23,fixed_beta_0.55,0.55,0.4441010390395426
s3c_recurring_p11,23,fixed_beta_0.60,0.6,0.44411589998306145
s3c_recurring_p11,23,fixed_beta_0.65,0.65,0.4420284306645081
s3c_recurring_p11,23,fixed_beta_0.70,0.7,0.4412887078762845
s3c_recurring_p11,23,fixed_beta_0.75,0.75,0.4417014109509591
s3c_recurring_p11,23,fixed_beta_0.80,0.8,0.44095138037597104
s3c_recurring_p11,23,fixed_beta_0.85,0.85,0.44175274442264206
s3c_recurring_p11,23,fixed_beta_0.90,0.9,0.4432051347297296
s3c_recurring_p11,23,fixed_beta_0.95,0.95,0.4465805559753867
s3c_recurring_p11,23,fixed_beta_1.00,1.0,0.4551851026567633
s3c_recurring_p11,23,amgtp_adaptive,,0.4409183362213524
s3c_recurring_p11,23,m5b_smooth0.001,,0.44571317819990347
s3c_recurring_p11,23,m5b_smooth0.1,,0.4390787309233111
s3c_recurring_p11,23,ensemble3,,0.44018310390350157
