regime,seed,config,beta,ll
s1_abrupt,3,fixed_beta_0.00,0.0,0.3352583259163362
s1_abrupt,3,fixed_beta_0.05,0.05,0.33536448555558934
s1_abrupt,3,fixed_beta_0.10,0.1,0.3354838243090381
s1_abrupt,3,fixed_beta_0.15,0.15,0.3356297163249621
s1_abrupt,3,fixed_beta_0.20,0.2,0.3357545116377007
s1_abrupt,3,fixed_beta_0.25,0.25,0.33587283255710176
s1_abrupt,3,fixed_beta_0.30,0.3,0.33601104917293745
s1_abrupt,3,fixed_beta_0.35,0.35,0.3361825663394977
s1_abrupt,3,fixed_beta_0.40,0.4,0.33631552672942994
s1_abrupt,3,fixed_beta_0.45,0.45,0.33657539271049486
s1_abrupt,3,fixed_beta_0.50,0.5,0.3369658377383721
s1_abrupt,3,fixed_beta_0.55,0.55,0.3375097888833681
s1_abrupt,3,fixed_beta_0.60,0.6,0.3382708061849666
s1_abrupt,3,fixed_beta_0.65,0.65,0.3393500549353457
s1_abrupt,3,fixed_beta_0.70,0.7,0.3409055519328666
s1_abrupt,3,fixed_beta_0.75,0.75,0.3431571687455391
s1_abrupt,3,fixed_beta_0.80,0.8,0.34672912017419105
s1_abrupt,3,fixed_beta_0.85,0.85,0.3518472344349923
s1_abrupt,3,fixed_beta_0.90,0.9,0.35884488652159324
s1_abrupt,3,fixed_beta_0.95,0.95,0.3677386509190281
s1_abrupt,3,fixed_beta_1.00,1.0,0.3791084876214377
s1_abrupt,3,amgtp_adaptive,,0.33616787723777586
s1_abrupt,3,m5b_smooth0.001,,0.3352542174005542
s1_abrupt,3,m5b_smooth0.1,,0.34587427774725027
s1_abrupt,3,ensemble3,,0.33624845578143076
