regime,seed,config,beta,ll
s4_local,23,fixed_beta_0.00,0.0,0.46541676035479684
s4_local,23,fixed_beta_0.05,0.05,0.4669956731926103
s4_local,23,fixed_beta_0.10,0.1,0.46860154917207064
s4_local,23,fixed_beta_0.15,0.15,0.4701931976739308
s4_local,23,fixed_beta_0.20,0.2,0.4720390046398866
s4_local,23,fixed_beta_0.25,0.25,0.47359106629437997
s4_local,23,fixed_beta_0.30,0.3,0.47490607695843806
s4_local,23,fixed_beta_0.35,0.35,0.4766558545699167
s4_local,23,fixed_beta_0.40,0.4,0.4782396371115
s4_local,23,fixed_beta_0.45,0.45,0.4800418584175298
s4_local,23,fixed_beta_0.50,0.5,0.48158927677002966
s4_local,23,fixed_beta_0.55,0.55,0.48296022189380566
s4_local,23,fixed_beta_0.60,0.6,0.4848018336923831
s4_local,23,fixed_beta_0.65,0.65,0.4860867975690056
s4_local,23,fixed_beta_0.70,0.7,0.4876681409892809
s4_local,23,fixed_beta_0.75,0.75,0.48916198256530846
s4_local,23,fixed_beta_0.80,0.8,0.49079713580404827
s4_local,23,fixed_beta_0.85,0.85,0.49250052080301776
s4_local,23,fixed_beta_0.90,0.9,0.49488079500348264
s4_local,23,fixed_beta_0.95,0.95,0.4993063476681714
s4_local,23,fixed_beta_1.00,1.0,0.5108742841964747
s4_local,23,amgtp_adaptive,,0.4675912475528155
s4_local,23,m5b_smooth0.001,,0.46546273284410583
s4_local,23,m5b_smooth0.1,,0.47398915955747306
s4_local,23,ensemble3,,0.4665392227671522
