regime,seed,config,beta,ll
s3d_recurring_p17,24,fixed_beta_0.00,0.0,0.44748522030949617
s3d_recurring_p17,24,fixed_beta_0.05,0.05,0.43806065153854834
s3d_recurring_p17,24,fixed_beta_0.10,0.1,0.436242272521001
s3d_recurring_p17,24,fixed_beta_0.15,0.15,0.4509761565995004
s3d_recurring_p17,24,fixed_beta_0.20,0.2,0.43773165778313516
s3d_recurring_p17,24,fixed_beta_0.25,0.25,0.4422920287063262
s3d_recurring_p17,24,fixed_beta_0.30,0.3,0.43712318185347804
s3d_recurring_p17,24,fixed_beta_0.35,0.35,0.44608478564703746
s3d_recurring_p17,24,fixed_beta_0.40,0.4,0.4339906311583226
s3d_recurring_p17,24,fixed_beta_0.45,0.45,0.442513222709217
s3d_recurring_p17,24,fixed_beta_0.50,0.5,0.44017593798404187
s3d_recurring_p17,24,fixed_beta_0.55,0.55,0.4394620617175512
s3d_recurring_p17,24,fixed_beta_0.60,0.6,0.4300796358677649
s3d_recurring_p17,24,fixed_beta_0.65,0.65,0.4301023800603444
s3d_recurring_p17,24,fixed_beta_0.70,0.7,0.4307388143825725
s3d_recurring_p17,24,fixed_beta_0.75,0.75,0.4258018642876755
s3d_recurring_p17,24,fixed_beta_0.80,0.8,0.42595886640363106
s3d_recurring_p17,24,fixed_beta_0.85,0.85,0.4275207013341928
s3d_recurring_p17,24,fixed_beta_0.90,0.9,0.4287304108446043
s3d_recurring_p17,24,fixed_beta_0.95,0.95,0.43414872771652113
s3d_recurring_p17,24,fixed_beta_1.00,1.0,0.435965449351582
s3d_recurring_p17,24,amgtp_adaptive,,0.42663941008131634
s3d_recurring_p17,24,m5b_smooth0.001,,0.4503148369472742
s3d_recurring_p17,24,m5b_smooth0.1,,0.4208832579572132
s3d_recurring_p17,24,ensemble3,,0.42249819101424463
