regime,seed,config,beta,ll
s3e_recurring_p21,20,fixed_beta_0.00,0.0,0.4036104990352671
s3e_recurring_p21,20,fixed_beta_0.05,0.05,0.42805862433766817
s3e_recurring_p21,20,fixed_beta_0.10,0.1,0.40519610978001536
s3e_recurring_p21,20,fixed_beta_0.15,0.15,0.40254026781095037
s3e_recurring_p21,20,fixed_beta_0.20,0.2,0.40837654934434015
s3e_recurring_p21,20,fixed_beta_0.25,0.25,0.4023412772054745
s3e_recurring_p21,20,fixed_beta_0.30,0.3,0.4096402646101041
s3e_recurring_p21,20,fixed_beta_0.35,0.35,0.4007993404449612
s3e_recurring_p21,20,fixed_beta_0.40,0.4,0.401219338138561
s3e_recurring_p21,20,fixed_beta_0.45,0.45,0.3987584497393121
s3e_recurring_p21,20,fixed_beta_0.50,0.5,0.3945187357316121
s3e_recurring_p21,20,fixed_beta_0.55,0.55,0.4011710997790304
s3e_recurring_p21,20,fixed_beta_0.60,0.6,0.40413129766238765
s3e_recurring_p21,20,fixed_beta_0.65,0.65,0.39069279669152485
s3e_recurring_p21,20,fixed_beta_0.70,0.7,0.3913917080880867
s3e_recurring_p21,20,fixed_beta_0.75,0.75,0.39300761757433667
s3e_recurring_p21,20,fixed_beta_0.80,0.8,0.39056702216646627
s3e_recurring_p21,20,fixed_beta_0.85,0.85,0.3911895244100727
s3e_recurring_p21,20,fixed_beta_0.90,0.9,0.3974174114343161
s3e_recurring_p21,20,fixed_beta_0.95,0.95,0.39331932766112815
s3e_recurring_p21,20,fixed_beta_1.00,1.0,0.39999913809098964
s3e_recurring_p21,20,amgtp_adaptive,,0.3901125267167016
s3e_recurring_p21,20,m5b_smooth0.001,,0.4012541237418116
s3e_recurring_p21,20,m5b_smooth0.1,,0.3880667362651559
s3e_recurring_p21,20,ensemble3,,0.39087607772162114
