regime,seed,config,beta,ll
s3d_recurring_p17,26,fixed_beta_0.00,0.0,0.43926700846244027
s3d_recurring_p17,26,fixed_beta_0.05,0.05,0.439671435787771
s3d_recurring_p17,26,fixed_beta_0.10,0.1,0.44650871118495655
s3d_recurring_p17,26,fixed_beta_0.15,0.15,0.44121388308493265
s3d_recurring_p17,26,fixed_beta_0.20,0.2,0.46005107422216057
s3d_recurring_p17,26,fixed_beta_0.25,0.25,0.4402528347036328
s3d_recurring_p17,26,fixed_beta_0.30,0.3,0.44858285928360675
s3d_recurring_p17,26,fixed_beta_0.35,0.35,0.4504419649458439
s3d_recurring_p17,26,fixed_beta_0.40,0.4,0.44646756700025103
s3d_recurring_p17,26,fixed_beta_0.45,0.45,0.4397555244900644
s3d_recurring_p17,26,fixed_beta_0.50,0.5,0.43764409499304346
s3d_recurring_p17,26,fixed_beta_0.55,0.55,0.43395579608247997
s3d_recurring_p17,26,fixed_beta_0.60,0.6,0.43439698525814613
s3d_recurring_p17,26,fixed_beta_0.65,0.65,0.43083907395488996
s3d_recurring_p17,26,fixed_beta_0.70,0.7,0.4320330844735619
s3d_recurring_p17,26,fixed_beta_0.75,0.75,0.4322509643066613
s3d_recurring_p17,26,fixed_beta_0.80,0.8,0.42892602327662277
s3d_recurring_p17,26,fixed_beta_0.85,0.85,0.4303260217131775
s3d_recurring_p17,26,fixed_beta_0.90,0.9,0.4319028722292132
s3d_recurring_p17,26,fixed_beta_0.95,0.95,0.4372383342567949
s3d_recurring_p17,26,fixed_beta_1.00,1.0,0.4393356311270292
s3d_recurring_p17,26,amgtp_adaptive,,0.4294349906628553
s3d_recurring_p17,26,m5b_smooth0.001,,0.44096632033154837
s3d_recurring_p17,26,m5b_smooth0.1,,0.42375717821869274
s3d_recurring_p17,26,ensemble3,,0.42753048503751084
