regime,seed,config,beta,ll
s1_abrupt,4,fixed_beta_0.00,0.0,0.34005413337290186
s1_abrupt,4,fixed_beta_0.05,0.05,0.34013464117436626
s1_abrupt,4,fixed_beta_0.10,0.1,0.34024537172555375
s1_abrupt,4,fixed_beta_0.15,0.15,0.34044034675627294
s1_abrupt,4,fixed_beta_0.20,0.2,0.3405719099251353
s1_abrupt,4,fixed_beta_0.25,0.25,0.3407259866563914
s1_abrupt,4,fixed_beta_0.30,0.3,0.34087254871731754
s1_abrupt,4,fixed_beta_0.35,0.35,0.3408999079939854
s1_abrupt,4,fixed_beta_0.40,0.4,0.34113918004668775
s1_abrupt,4,fixed_beta_0.45,0.45,0.34142178041542354
s1_abrupt,4,fixed_beta_0.50,0.5,0.3418086311601284
s1_abrupt,4,fixed_beta_0.55,0.55,0.3423197876888281
s1_abrupt,4,fixed_beta_0.60,0.6,0.34299616567337743
s1_abrupt,4,fixed_beta_0.65,0.65,0.34386504932392326
s1_abrupt,4,fixed_beta_0.70,0.7,0.345114901384809
s1_abrupt,4,fixed_beta_0.75,0.75,0.347103397027655
s1_abrupt,4,fixed_beta_0.80,0.8,0.3500639969277934
s1_abrupt,4,fixed_beta_0.85,0.85,0.35491225778179697
s1_abrupt,4,fixed_beta_0.90,0.9,0.36223179720754983
s1_abrupt,4,fixed_beta_0.95,0.95,0.3718460777571751
s1_abrupt,4,fixed_beta_1.00,1.0,0.38350355799812347
s1_abrupt,4,amgtp_adaptive,,0.340864631012226
s1_abrupt,4,m5b_smooth0.001,,0.3400580340147624
s1_abrupt,4,m5b_smooth0.1,,0.34640714870705275
s1_abrupt,4,ensemble3,,0.3410090071817615
