regime,seed,config,beta,ll
s3c_recurring_p11,25,fixed_beta_0.00,0.0,0.4597270788626366
s3c_recurring_p11,25,fixed_beta_0.05,0.05,0.46030873852793663
s3c_recurring_p11,25,fixed_beta_0.10,0.1,0.4590319315981101
s3c_recurring_p11,25,fixed_beta_0.15,0.15,0.45939947372744266
s3c_recurring_p11,25,fixed_beta_0.20,0.2,0.45950858587424653
s3c_recurring_p11,25,fixed_beta_0.25,0.25,0.4577923234439078
s3c_recurring_p11,25,fixed_beta_0.30,0.3,0.457970787663799
s3c_recurring_p11,25,fixed_beta_0.35,0.35,0.45745775011944256
s3c_recurring_p11,25,fixed_beta_0.40,0.4,0.45800681760733325
s3c_recurring_p11,25,fixed_beta_0.45,0.45,0.45796852385004716
s3c_recurring_p11,25,fixed_beta_0.50,0.5,0.45616460747080584
s3c_recurring_p11,25,fixed_beta_0.55,0.55,0.4561629523792099
s3c_recurring_p11,25,fixed_beta_0.60,0.6,0.4577750800864816
s3c_recurring_p11,25,fixed_beta_0.65,0.65,0.45715608621076437
s3c_recurring_p11,25,fixed_beta_0.70,0.7,0.4541442348366321
s3c_recurring_p11,25,fixed_beta_0.75,0.75,0.45375782239133106
s3c_recurring_p11,25,fixed_beta_0.80,0.8,0.4533361535118139
s3c_recurring_p11,25,fixed_beta_0.85,0.85,0.4536182991166865
s3c_recurring_p11,25,fixed_beta_0.90,0.9,0.45491701563726095
s3c_recurring_p11,25,fixed_beta_0.95,0.95,0.4584719618856221
s3c_recurring_p11,25,fixed_beta_1.00,1.0,0.4673020271145786
s3c_recurring_p11,25,amgtp_adaptive,,0.4532149250474878
s3c_recurring_p11,25,m5b_smooth0.001,,0.4591826489571888
s3c_recurring_p11,25,m5b_smooth0.1,,0.45250134117501467
s3c_recurring_p11,25,ensemble3,,0.45524834113684665
