regime,seed,config,beta,ll
s5_opposing_local,0,fixed_beta_0.00,0.0,0.5030364342549025
s5_opposing_local,0,fixed_beta_0.05,0.05,0.5032476881664565
s5_opposing_local,0,fixed_beta_0.10,0.1,0.5035540216719454
s5_opposing_local,0,fixed_beta_0.15,0.15,0.503864307816391
s5_opposing_local,0,fixed_beta_0.20,0.2,0.5043758585804221
s5_opposing_local,0,fixed_beta_0.25,0.25,0.5063169572626303
s5_opposing_local,0,fixed_beta_0.30,0.3,0.5070679659055685
s5_opposing_local,0,fixed_beta_0.35,0.35,0.5073098099093469
s5_opposing_local,0,fixed_beta_0.40,0.4,0.5070944409059538
s5_opposing_local,0,fixed_beta_0.45,0.45,0.5089722126823304
s5_opposing_local,0,fixed_beta_0.50,0.5,0.5090505168206524
s5_opposing_local,0,fixed_beta_0.55,0.55,0.5095420035183017
s5_opposing_local,0,fixed_beta_0.60,0.6,0.5095805019546148
s5_opposing_local,0,fixed_beta_0.65,0.65,0.5093661323250254
s5_opposing_local,0,fixed_beta_0.70,0.7,0.509093483972552
s5_opposing_local,0,fixed_beta_0.75,0.75,0.5090196765263839
s5_opposing_local,0,fixed_beta_0.80,0.8,0.5093801708198823
s5_opposing_local,0,fixed_beta_0.85,0.85,0.5106131599428351
s5_opposing_local,0,fixed_beta_0.90,0.9,0.5131916914655722
s5_opposing_local,0,fixed_beta_0.95,0.95,0.5178754962249325
s5_opposing_local,0,fixed_beta_1.00,1.0,0.5262618379769533
s5_opposing_local,0,amgtp_adaptive,,0.5031829531221406
s5_opposing_local,0,m5b_smooth0.001,,0.5019211842166985
s5_opposing_local,0,m5b_smooth0.1,,0.5064820197073157
s5_opposing_local,0,ensemble3,,0.5038321024003116
