regime,seed,config,beta,ll
s7_opposing_recurring,20,fixed_beta_0.00,0.0,0.39968595852843836
s7_opposing_recurring,20,fixed_beta_0.05,0.05,0.3995473534457012
s7_opposing_recurring,20,fixed_beta_0.10,0.1,0.3991687508992925
s7_opposing_recurring,20,fixed_beta_0.15,0.15,0.399835173534728
s7_opposing_recurring,20,fixed_beta_0.20,0.2,0.39892597475441754
s7_opposing_recurring,20,fixed_beta_0.25,0.25,0.39898077196200066
s7_opposing_recurring,20,fixed_beta_0.30,0.3,0.3989323589378417
s7_opposing_recurring,20,fixed_beta_0.35,0.35,0.3987174847461406
s7_opposing_recurring,20,fixed_beta_0.40,0.4,0.39867493649349073
s7_opposing_recurring,20,fixed_beta_0.45,0.45,0.39849749068461754
s7_opposing_recurring,20,fixed_beta_0.50,0.5,0.3985476879537473
s7_opposing_recurring,20,fixed_beta_0.55,0.55,0.3989261183340639
s7_opposing_recurring,20,fixed_beta_0.60,0.6,0.4000161979347685
s7_opposing_recurring,20,fixed_beta_0.65,0.65,0.4008507350004362
s7_opposing_recurring,20,fixed_beta_0.70,0.7,0.4013874192642443
s7_opposing_recurring,20,fixed_beta_0.75,0.75,0.402078138950079
s7_opposing_recurring,20,fixed_beta_0.80,0.8,0.40260057706871144
s7_opposing_recurring,20,fixed_beta_0.85,0.85,0.40137973914281955
s7_opposing_recurring,20,fixed_beta_0.90,0.9,0.4041251293970511
s7_opposing_recurring,20,fixed_beta_0.95,0.95,0.4068074418289181
s7_opposing_recurring,20,fixed_beta_1.00,1.0,0.41412327332159443
s7_opposing_recurring,20,amgtp_adaptive,,0.40041685799553606
s7_opposing_recurring,20,m5b_smooth0.001,,0.399306895359311
s7_opposing_recurring,20,m5b_smooth0.1,,0.3965807408754193
s7_opposing_recurring,20,ensemble3,,0.3969261132304505
