regime,seed,config,beta,ll
s3d_recurring_p17,30,fixed_beta_0.00,0.0,0.4404143477297966
s3d_recurring_p17,30,fixed_beta_0.05,0.05,0.4606842870682031
s3d_recurring_p17,30,fixed_beta_0.10,0.1,0.4608558954254706
s3d_recurring_p17,30,fixed_beta_0.15,0.15,0.44029228274992505
s3d_recurring_p17,30,fixed_beta_0.20,0.2,0.4433041583088979
s3d_recurring_p17,30,fixed_beta_0.25,0.25,0.441433777843539
s3d_recurring_p17,30,fixed_beta_0.30,0.3,0.439797125807076
s3d_recurring_p17,30,fixed_beta_0.35,0.35,0.44946783445168137
s3d_recurring_p17,30,fixed_beta_0.40,0.4,0.448859065785598
s3d_recurring_p17,30,fixed_beta_0.45,0.45,0.44139903042065154
s3d_recurring_p17,30,fixed_beta_0.50,0.5,0.4431833429299939
s3d_recurring_p17,30,fixed_beta_0.55,0.55,0.4396949497132912
s3d_recurring_p17,30,fixed_beta_0.60,0.6,0.4336091727753194
s3d_recurring_p17,30,fixed_beta_0.65,0.65,0.4280880718468614
s3d_recurring_p17,30,fixed_beta_0.70,0.7,0.43129172542119676
s3d_recurring_p17,30,fixed_beta_0.75,0.75,0.43058762612375967
s3d_recurring_p17,30,fixed_beta_0.80,0.8,0.4289606853160339
s3d_recurring_p17,30,fixed_beta_0.85,0.85,0.43103496244356737
s3d_recurring_p17,30,fixed_beta_0.90,0.9,0.4327504186811446
s3d_recurring_p17,30,fixed_beta_0.95,0.95,0.43822799082675384
s3d_recurring_p17,30,fixed_beta_1.00,1.0,0.43999615825487964
s3d_recurring_p17,30,amgtp_adaptive,,0.4290633200068204
s3d_recurring_p17,30,m5b_smooth0.001,,0.44541878318960415
s3d_recurring_p17,30,m5b_smooth0.1,,0.4252894070060385
s3d_recurring_p17,30,ensemble3,,0.4310430898024415
