regime,seed,config,beta,ll
s5_opposing_local,22,fixed_beta_0.00,0.0,0.4872065368265176
s5_opposing_local,22,fixed_beta_0.05,0.05,0.4877662700623759
s5_opposing_local,22,fixed_beta_0.10,0.1,0.48921068323608063
s5_opposing_local,22,fixed_beta_0.15,0.15,0.4900750673555318
s5_opposing_local,22,fixed_beta_0.20,0.2,0.49048652142716875
s5_opposing_local,22,fixed_beta_0.25,0.25,0.49104805220235415
s5_opposing_local,22,fixed_beta_0.30,0.3,0.49219575635697244
s5_opposing_local,22,fixed_beta_0.35,0.35,0.49278015975079564
s5_opposing_local,22,fixed_beta_0.40,0.4,0.4938234881909095
s5_opposing_local,22,fixed_beta_0.45,0.45,0.4943911773053924
s5_opposing_local,22,fixed_beta_0.50,0.5,0.4938973171198465
s5_opposing_local,22,fixed_beta_0.55,0.55,0.4936504140418739
s5_opposing_local,22,fixed_beta_0.60,0.6,0.4940381465749562
s5_opposing_local,22,fixed_beta_0.65,0.65,0.4940210373982891
s5_opposing_local,22,fixed_beta_0.70,0.7,0.4942955053475393
s5_opposing_local,22,fixed_beta_0.75,0.75,0.4941034883450359
s5_opposing_local,22,fixed_beta_0.80,0.8,0.4942793336749759
s5_opposing_local,22,fixed_beta_0.85,0.85,0.4957821112812109
s5_opposing_local,22,fixed_beta_0.90,0.9,0.4989949566606677
s5_opposing_local,22,fixed_beta_0.95,0.95,0.5034098002913806
s5_opposing_local,22,fixed_beta_1.00,1.0,0.51150752619839
s5_opposing_local,22,amgtp_adaptive,,0.48945396288819937
s5_opposing_local,22,m5b_smooth0.001,,0.4870064603521156
s5_opposing_local,22,m5b_smooth0.1,,0.49225930842595095
s5_opposing_local,22,ensemble3,,0.4886538222601441
