regime,seed,config,beta,ll
s9_heterogeneous,2,fixed_beta_0.00,0.0,0.4006194103078568
s9_heterogeneous,2,fixed_beta_0.05,0.05,0.3994478983130168
s9_heterogeneous,2,fixed_beta_0.10,0.1,0.3966745053087582
s9_heterogeneous,2,fixed_beta_0.15,0.15,0.3945291412815799
s9_heterogeneous,2,fixed_beta_0.20,0.2,0.3953774847456755
s9_heterogeneous,2,fixed_beta_0.25,0.25,0.39669724146338553
s9_heterogeneous,2,fixed_beta_0.30,0.3,0.39664537471970673
s9_heterogeneous,2,fixed_beta_0.35,0.35,0.3959836820835866
s9_heterogeneous,2,fixed_beta_0.40,0.4,0.40159088320678754
s9_heterogeneous,2,fixed_beta_0.45,0.45,0.40288444410442914
s9_heterogeneous,2,fixed_beta_0.50,0.5,0.39178349964308373
s9_heterogeneous,2,fixed_beta_0.55,0.55,0.3944101737237785
s9_heterogeneous,2,fixed_beta_0.60,0.6,0.39439579445248
s9_heterogeneous,2,fixed_beta_0.65,0.65,0.39632930800663047
s9_heterogeneous,2,fixed_beta_0.70,0.7,0.3932079354505859
s9_heterogeneous,2,fixed_beta_0.75,0.75,0.39400516686238235
s9_heterogeneous,2,fixed_beta_0.80,0.8,0.39414407585760497
s9_heterogeneous,2,fixed_beta_0.85,0.85,0.3913551451556613
s9_heterogeneous,2,fixed_beta_0.90,0.9,0.39051393054725897
s9_heterogeneous,2,fixed_beta_0.95,0.95,0.3915913896094432
s9_heterogeneous,2,fixed_beta_1.00,1.0,0.393968990315113
s9_heterogeneous,2,amgtp_adaptive,,0.3907282555944998
s9_heterogeneous,2,m5b_smooth0.001,,0.40003830133675355
s9_heterogeneous,2,m5b_smooth0.1,,0.4021343765404567
s9_heterogeneous,2,ensemble3,,0.4148993336009338
