regime,seed,config,beta,ll
s3d_recurring_p17,3,fixed_beta_0.00,0.0,0.4436965206814493
s3d_recurring_p17,3,fixed_beta_0.05,0.05,0.443050719487121
s3d_recurring_p17,3,fixed_beta_0.10,0.1,0.45779617882504364
s3d_recurring_p17,3,fixed_beta_0.15,0.15,0.45197800869307586
s3d_recurring_p17,3,fixed_beta_0.20,0.2,0.4495720483838541
s3d_recurring_p17,3,fixed_beta_0.25,0.25,0.4427119686705153
s3d_recurring_p17,3,fixed_beta_0.30,0.3,0.441670775116819
s3d_recurring_p17,3,fixed_beta_0.35,0.35,0.4519501457060175
s3d_recurring_p17,3,fixed_beta_0.40,0.4,0.4424768889974551
s3d_recurring_p17,3,fixed_beta_0.45,0.45,0.4442243157911504
s3d_recurring_p17,3,fixed_beta_0.50,0.5,0.4363845780261213
s3d_recurring_p17,3,fixed_beta_0.55,0.55,0.44444561049929004
s3d_recurring_p17,3,fixed_beta_0.60,0.6,0.43149028069388873
s3d_recurring_p17,3,fixed_beta_0.65,0.65,0.43997217948609546
s3d_recurring_p17,3,fixed_beta_0.70,0.7,0.432739939841057
s3d_recurring_p17,3,fixed_beta_0.75,0.75,0.4303071418479931
s3d_recurring_p17,3,fixed_beta_0.80,0.8,0.42973470395494257
s3d_recurring_p17,3,fixed_beta_0.85,0.85,0.43166728766811485
s3d_recurring_p17,3,fixed_beta_0.90,0.9,0.4325055248997579
s3d_recurring_p17,3,fixed_beta_0.95,0.95,0.4388210267798765
s3d_recurring_p17,3,fixed_beta_1.00,1.0,0.44068858745784495
s3d_recurring_p17,3,amgtp_adaptive,,0.4310731317703961
s3d_recurring_p17,3,m5b_smooth0.001,,0.4594764222325856
s3d_recurring_p17,3,m5b_smooth0.1,,0.4248720712462003
s3d_recurring_p17,3,ensemble3,,0.433891721039725
