regime,seed,config,beta,ll
s8_irregular_recurring,24,fixed_beta_0.00,0.0,0.5092644727035563
s8_irregular_recurring,24,fixed_beta_0.05,0.05,0.5150959572109847
s8_irregular_recurring,24,fixed_beta_0.10,0.1,0.5303622361507725
s8_irregular_recurring,24,fixed_beta_0.15,0.15,0.5363789320502796
s8_irregular_recurring,24,fixed_beta_0.20,0.2,0.5042394792167536
s8_irregular_recurring,24,fixed_beta_0.25,0.25,0.48974604981395264
s8_irregular_recurring,24,fixed_beta_0.30,0.3,0.4948299912121339
s8_irregular_recurring,24,fixed_beta_0.35,0.35,0.492514453084575
s8_irregular_recurring,24,fixed_beta_0.40,0.4,0.49089780260267796
s8_irregular_recurring,24,fixed_beta_0.45,0.45,0.5064905712859251
s8_irregular_recurring,24,fixed_beta_0.50,0.5,0.5031169280238886
s8_irregular_recurring,24,fixed_beta_0.55,0.55,0.4908027154764721
s8_irregular_recurring,24,fixed_beta_0.60,0.6,0.4925929584114393
s8_irregular_recurring,24,fixed_beta_0.65,0.65,0.4877198333656185
s8_irregular_recurring,24,fixed_beta_0.70,0.7,0.48082365009232597
s8_irregular_recurring,24,fixed_beta_0.75,0.75,0.4769539413269828
s8_irregular_recurring,24,fixed_beta_0.80,0.8,0.4788497147910746
s8_irregular_recurring,24,fixed_beta_0.85,0.85,0.4743750846526833
s8_irregular_recurring,24,fixed_beta_0.90,0.9,0.47167581290022514
s8_irregular_recurring,24,fixed_beta_0.95,0.95,0.4717015308815976
s8_irregular_recurring,24,fixed_beta_1.00,1.0,0.4715434327683122
s8_irregular_recurring,24,amgtp_adaptive,,0.4929024875511047
s8_irregular_recurring,24,m5b_smooth0.001,,0.5576967307157856
s8_irregular_recurring,24,m5b_smooth0.1,,0.4890834091616372
s8_irregular_recurring,24,ensemble3,,0.5034091680898699
