regime,seed,config,beta,ll
s2_gradual,28,fixed_beta_0.00,0.0,0.36371463840878687
s2_gradual,28,fixed_beta_0.05,0.05,0.3637790202901038
s2_gradual,28,fixed_beta_0.10,0.1,0.3638507936292776
s2_gradual,28,fixed_beta_0.15,0.15,0.3639313359574785
s2_gradual,28,fixed_beta_0.20,0.2,0.3640224016822709
s2_gradual,28,fixed_beta_0.25,0.25,0.36412604126224296
s2_gradual,28,fixed_beta_0.30,0.3,0.36424483797525053
s2_gradual,28,fixed_beta_0.35,0.35,0.3643824132950541
s2_gradual,28,fixed_beta_0.40,0.4,0.36454342823301217
s2_gradual,28,fixed_beta_0.45,0.45,0.36473456392865883
s2_gradual,28,fixed_beta_0.50,0.5,0.3649660167371566
s2_gradual,28,fixed_beta_0.55,0.55,0.36525235836854975
s2_gradual,28,fixed_beta_0.60,0.6,0.36561467180524243
s2_gradual,28,fixed_beta_0.65,0.65,0.366086265617824
s2_gradual,28,fixed_beta_0.70,0.7,0.3667275646925589
s2_gradual,28,fixed_beta_0.75,0.75,0.367654897296354
s2_gradual,28,fixed_beta_0.80,0.8,0.36909228805451694
s2_gradual,28,fixed_beta_0.85,0.85,0.3714689951584492
s2_gradual,28,fixed_beta_0.90,0.9,0.37564688342280383
s2_gradual,28,fixed_beta_0.95,0.95,0.3828755216509428
s2_gradual,28,fixed_beta_1.00,1.0,0.3921518544458226
s2_gradual,28,amgtp_adaptive,,0.3647430280635509
s2_gradual,28,m5b_smooth0.001,,0.3636842617427028
s2_gradual,28,m5b_smooth0.1,,0.3649429316654014
s2_gradual,28,ensemble3,,0.3647014214529002
