regime,seed,config,beta,ll
s3c_recurring_p11,1,fixed_beta_0.00,0.0,0.43156603251546083
s3c_recurring_p11,1,fixed_beta_0.05,0.05,0.432422804506091
s3c_recurring_p11,1,fixed_beta_0.10,0.1,0.4314878920478905
s3c_recurring_p11,1,fixed_beta_0.15,0.15,0.4306924624316725
s3c_recurring_p11,1,fixed_beta_0.20,0.2,0.431001396660184
s3c_recurring_p11,1,fixed_beta_0.25,0.25,0.4309758209003298
s3c_recurring_p11,1,fixed_beta_0.30,0.3,0.4296579489138535
s3c_recurring_p11,1,fixed_beta_0.35,0.35,0.432668333021335
s3c_recurring_p11,1,fixed_beta_0.40,0.4,0.4297751982468973
s3c_recurring_p11,1,fixed_beta_0.45,0.45,0.43087177463356363
s3c_recurring_p11,1,fixed_beta_0.50,0.5,0.42917539811709127
s3c_recurring_p11,1,fixed_beta_0.55,0.55,0.4280655004551066
s3c_recurring_p11,1,fixed_beta_0.60,0.6,0.4294046775934405
s3c_recurring_p11,1,fixed_beta_0.65,0.65,0.427965515518436
s3c_recurring_p11,1,fixed_beta_0.70,0.7,0.42665142121761696
s3c_recurring_p11,1,fixed_beta_0.75,0.75,0.4264861592300196
s3c_recurring_p11,1,fixed_beta_0.80,0.8,0.4267157207435543
s3c_recurring_p11,1,fixed_beta_0.85,0.85,0.426916753171863
s3c_recurring_p11,1,fixed_beta_0.90,0.9,0.42803463106506096
s3c_recurring_p11,1,fixed_beta_0.95,0.95,0.431671824503224
s3c_recurring_p11,1,fixed_beta_1.00,1.0,0.43979608813973325
s3c_recurring_p11,1,amgtp_adaptive,,0.4264685190168318
s3c_recurring_p11,1,m5b_smooth0.001,,0.43303255146195174
s3c_recurring_p11,1,m5b_smooth0.1,,0.4238389917877855
s3c_recurring_p11,1,ensemble3,,0.42528168013176065
