regime,seed,config,beta,ll
s3c_recurring_p11,30,fixed_beta_0.00,0.0,0.4427231141093806
s3c_recurring_p11,30,fixed_beta_0.05,0.05,0.44393693676075513
s3c_recurring_p11,30,fixed_beta_0.10,0.1,0.4442304449591186
s3c_recurring_p11,30,fixed_beta_0.15,0.15,0.44333960692674457
s3c_recurring_p11,30,fixed_beta_0.20,0.2,0.44459858837875776
s3c_recurring_p11,30,fixed_beta_0.25,0.25,0.4421139148409369
s3c_recurring_p11,30,fixed_beta_0.30,0.3,0.4420845953789427
s3c_recurring_p11,30,fixed_beta_0.35,0.35,0.44191511118225213
s3c_recurring_p11,30,fixed_beta_0.40,0.4,0.44364375561445035
s3c_recurring_p11,30,fixed_beta_0.45,0.45,0.4417025457875612
s3c_recurring_p11,30,fixed_beta_0.50,0.5,0.4434113368921686
s3c_recurring_p11,30,fixed_beta_0.55,0.55,0.44076951052072444
s3c_recurring_p11,30,fixed_beta_0.60,0.6,0.44027816692448
s3c_recurring_p11,30,fixed_beta_0.65,0.65,0.4414408177447478
s3c_recurring_p11,30,fixed_beta_0.70,0.7,0.4413618272484447
s3c_recurring_p11,30,fixed_beta_0.75,0.75,0.43847645368290117
s3c_recurring_p11,30,fixed_beta_0.80,0.8,0.43914628378983595
s3c_recurring_p11,30,fixed_beta_0.85,0.85,0.4391363481514629
s3c_recurring_p11,30,fixed_beta_0.90,0.9,0.44067706659150285
s3c_recurring_p11,30,fixed_beta_0.95,0.95,0.4439588201999735
s3c_recurring_p11,30,fixed_beta_1.00,1.0,0.45253763026354477
s3c_recurring_p11,30,amgtp_adaptive,,0.438502369136721
s3c_recurring_p11,30,m5b_smooth0.001,,0.44407168376252343
s3c_recurring_p11,30,m5b_smooth0.1,,0.43788135408449597
s3c_recurring_p11,30,ensemble3,,0.4398915334015561
