regime,seed,config,beta,ll
s3b_recurring_p9,25,fixed_beta_0.00,0.0,0.4589781271068746
s3b_recurring_p9,25,fixed_beta_0.05,0.05,0.45849990486175063
s3b_recurring_p9,25,fixed_beta_0.10,0.1,0.45888286233011405
s3b_recurring_p9,25,fixed_beta_0.15,0.15,0.45778123278271277
s3b_recurring_p9,25,fixed_beta_0.20,0.2,0.45884717200890734
s3b_recurring_p9,25,fixed_beta_0.25,0.25,0.4595298603934168
s3b_recurring_p9,25,fixed_beta_0.30,0.3,0.45763021723701014
s3b_recurring_p9,25,fixed_beta_0.35,0.35,0.45848155439542704
s3b_recurring_p9,25,fixed_beta_0.40,0.4,0.4578424736859282
s3b_recurring_p9,25,fixed_beta_0.45,0.45,0.45840711431576625
s3b_recurring_p9,25,fixed_beta_0.50,0.5,0.458199472755379
s3b_recurring_p9,25,fixed_beta_0.55,0.55,0.4575230647443618
s3b_recurring_p9,25,fixed_beta_0.60,0.6,0.4574236275389592
s3b_recurring_p9,25,fixed_beta_0.65,0.65,0.4564012309674903
s3b_recurring_p9,25,fixed_beta_0.70,0.7,0.45672493564034405
s3b_recurring_p9,25,fixed_beta_0.75,0.75,0.45734729083827114
s3b_recurring_p9,25,fixed_beta_0.80,0.8,0.4578757831097895
s3b_recurring_p9,25,fixed_beta_0.85,0.85,0.459504730990729
s3b_recurring_p9,25,fixed_beta_0.90,0.9,0.4615831349381021
s3b_recurring_p9,25,fixed_beta_0.95,0.95,0.4682235910823406
s3b_recurring_p9,25,fixed_beta_1.00,1.0,0.48011078023887505
s3b_recurring_p9,25,amgtp_adaptive,,0.4569619601609343
s3b_recurring_p9,25,m5b_smooth0.001,,0.4589720157738559
s3b_recurring_p9,25,m5b_smooth0.1,,0.4538922743573727
s3b_recurring_p9,25,ensemble3,,0.4549441550427241
