regime,seed,config,beta,ll
s3_recurring,24,fixed_beta_0.00,0.0,0.44560607837329913
s3_recurring,24,fixed_beta_0.05,0.05,0.4466487438471293
s3_recurring,24,fixed_beta_0.10,0.1,0.4348345332587706
s3_recurring,24,fixed_beta_0.15,0.15,0.4418414318015328
s3_recurring,24,fixed_beta_0.20,0.2,0.44246485639655486
s3_recurring,24,fixed_beta_0.25,0.25,0.44784888630193403
s3_recurring,24,fixed_beta_0.30,0.3,0.44594688682689315
s3_recurring,24,fixed_beta_0.35,0.35,0.44137115903911783
s3_recurring,24,fixed_beta_0.40,0.4,0.43793833842316215
s3_recurring,24,fixed_beta_0.45,0.45,0.44023807891268196
s3_recurring,24,fixed_beta_0.50,0.5,0.43965867964597116
s3_recurring,24,fixed_beta_0.55,0.55,0.44246329752765
s3_recurring,24,fixed_beta_0.60,0.6,0.43653406130973643
s3_recurring,24,fixed_beta_0.65,0.65,0.43395760567397407
s3_recurring,24,fixed_beta_0.70,0.7,0.4347107996410798
s3_recurring,24,fixed_beta_0.75,0.75,0.4309703455098381
s3_recurring,24,fixed_beta_0.80,0.8,0.4284889284326913
s3_recurring,24,fixed_beta_0.85,0.85,0.42918611349921265
s3_recurring,24,fixed_beta_0.90,0.9,0.43044779829811425
s3_recurring,24,fixed_beta_0.95,0.95,0.4331839459469381
s3_recurring,24,fixed_beta_1.00,1.0,0.43786736479869487
s3_recurring,24,amgtp_adaptive,,0.42822554183601347
s3_recurring,24,m5b_smooth0.001,,0.4388895645871949
s3_recurring,24,m5b_smooth0.1,,0.4259544899128613
s3_recurring,24,ensemble3,,0.42869580720328154
