regime,seed,config,beta,ll
s8_irregular_recurring,30,fixed_beta_0.00,0.0,0.49937981026752815
s8_irregular_recurring,30,fixed_beta_0.05,0.05,0.4998086395280915
s8_irregular_recurring,30,fixed_beta_0.10,0.1,0.47106679922592204
s8_irregular_recurring,30,fixed_beta_0.15,0.15,0.4738144197342068
s8_irregular_recurring,30,fixed_beta_0.20,0.2,0.4779978311260808
s8_irregular_recurring,30,fixed_beta_0.25,0.25,0.46299771803141976
s8_irregular_recurring,30,fixed_beta_0.30,0.3,0.46609551348998507
s8_irregular_recurring,30,fixed_beta_0.35,0.35,0.4611548812710249
s8_irregular_recurring,30,fixed_beta_0.40,0.4,0.4526529999137011
s8_irregular_recurring,30,fixed_beta_0.45,0.45,0.4540412164111311
s8_irregular_recurring,30,fixed_beta_0.50,0.5,0.48182142426867425
s8_irregular_recurring,30,fixed_beta_0.55,0.55,0.4687366800922691
s8_irregular_recurring,30,fixed_beta_0.60,0.6,0.4613855570221461
s8_irregular_recurring,30,fixed_beta_0.65,0.65,0.4481124711669974
s8_irregular_recurring,30,fixed_beta_0.70,0.7,0.45376214671934173
s8_irregular_recurring,30,fixed_beta_0.75,0.75,0.44681449456466193
s8_irregular_recurring,30,fixed_beta_0.80,0.8,0.4416986746644263
s8_irregular_recurring,30,fixed_beta_0.85,0.85,0.4404184690297681
s8_irregular_recurring,30,fixed_beta_0.90,0.9,0.44148072088227797
s8_irregular_recurring,30,fixed_beta_0.95,0.95,0.4404901104118533
s8_irregular_recurring,30,fixed_beta_1.00,1.0,0.4397865777132707
s8_irregular_recurring,30,amgtp_adaptive,,0.46776751468380134
s8_irregular_recurring,30,m5b_smooth0.001,,0.4820235145620224
s8_irregular_recurring,30,m5b_smooth0.1,,0.45409704687696245
s8_irregular_recurring,30,ensemble3,,0.45581878424520783
